"KEY"|"CODE"|"BIOCODE"|"TAXONOMIC"|"ISACTIVE"|"CATEGORY"|"FSCS_EXCODE"|"FSCSACTIVE"|"TAXONSIZECODE"|"SVLENMIN"|"SVLENMAX"|"METHOD"|"REEFFISH"|"REEF_REDUCED"|"HMS"|"ELASMOBRANCHII"|"SHARK"|"BATOIDEA"|"COMMENTS"|"GENUSSPECIES"|"RB_BIOCODE"|"CIU_BIOCODE"|"CIU_TAXONOMIC"|"ADD_DATE"|"END_DATE"|"DNCDN"|"CHK_REEFFISH"|"CHK_REEF_REDUCED"|"NEWADD"
|"129040101"|"129040101"|"TRACHINOCEPHALUS MYOPS"|1|1|"I"|"Y"|"51"|"5"|"242"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"TRACHINMYOPS"||"129040101"|"TRACHINOCEPHALUS MYOPS"||||||"N"
|"129040200"|"129040200"|"SAURIDA"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"SAURIDA"||"129040200"|"SAURIDA"||||||"N"
|"129040201"|"129040201"|"SAURIDA BRASILIENSIS"|1|1|"I"|"Y"|"51"|"5"|"400"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SAURIDABRASIL"||"129040201"|"SAURIDA BRASILIENSIS"||||||"N"
|"129040202"|"129040202"|"SAURIDA CARIBBAEA"|1|1|"I"|"Y"|"51"|"5"|"189"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SAURIDACARIBB"||"129040202"|"SAURIDA CARIBBAEA"||||||"N"
|"129040203"|"129040203"|"SAURIDA NORMANI"|1|1|"I"|"Y"|"51"|"5"|"700"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SAURIDANORMAN"||"129040203"|"SAURIDA NORMANI"||||||"N"
|"129040204"|"129040204"|"SAURIDA PARRI"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SAURIDAPARRI"||"129040204"|"SAURIDA PARRI"||||||"N"
|"129040205"|"129040205"|"SAURIDA SUSPICIO"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SAURIDASUSPIC"||"129040205"|"SAURIDA SUSPICIO"||||||"N"
|"129040300"|"129040300"|"SYNODUS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"SYNODUS"||"129040300"|"SYNODUS"||||||"N"
|"129040302"|"129040302"|"SYNODUS FOETENS"|1|1|"I"|"Y"|"51"|"5"|"444"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SYNODUSFOETEN"||"129040302"|"SYNODUS FOETENS"||||||"N"
|"129040303"|"129040303"|"SYNODUS INTERMEDIUS"|1|1|"I"|"Y"|"51"|"5"|"400"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SYNODUSINTERM"||"129040303"|"SYNODUS INTERMEDIUS"||||||"N"
|"129040304"|"129040304"|"SYNODUS POEYI"|1|1|"I"|"Y"|"51"|"5"|"220"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SYNODUSPOEYI"||"129040304"|"SYNODUS POEYI"||||||"N"
|"129040305"|"129040305"|"SYNODUS SAURUS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SYNODUSSAURUS"||"129040305"|"SYNODUS SAURUS"||||||"N"
|"129040306"|"129040306"|"SYNODUS SYNODUS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|1|0|"N"|"N"|"N"|"N"||"SYNODUSSYNODU"||"129040306"|"SYNODUS SYNODUS"||||||"N"
|"129040307"|"129040307"|"SYNODUS LUCIOCEPS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SYNODUSLUCIOC"||"129040307"|"SYNODUS LUCIOCEPS"||||||"N"
|"129040308"|"129040308"|"SYNODUS MACROSTIGMUS"|1|1|"I"|"Y"|"51"|"5"|"400"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SYNODUSMACROS"||"129040308"|"SYNODUS MACROSTIGMUS"|4/4/2016 0:00:00|||||"N"
|"129050000"|"129050000"|"PARALEPIDIDAE"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"PARALEPIDIDAE"||"129050000"|"PARALEPIDIDAE"||||||"N"
|"129050100"|"129050100"|"NOTOLEPIS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"NOTOLEPIS"||"129050100"|"NOTOLEPIS"||||||"N"
|"129050101"|"129050101"|"NOTOLEPIS RISSOI"|0|1|"E"|"N"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"NOTOLEPRISSOI"|"129051301"|"129051301"|"ARCTOZENUS RISSO"|9/15/2002 0:00:00|9/3/2014 0:00:00||||"N"
|"129050300"|"129050300"|"LESTIDIUM"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"LESTIDIUM"||"129050300"|"LESTIDIUM"||||||"N"
|"129050301"|"129050301"|"LESTIDIUM ATLANTICUM"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"LESTIDIATLANT"||"129050301"|"LESTIDIUM ATLANTICUM"||||||"N"
|"129050400"|"129050400"|"LESTIDIOPS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"LESTIDIOPS"||"129050400"|"LESTIDIOPS"||||||"N"
|"129050401"|"129050401"|"LESTIDIOPS AFFINE"|0|1|"E"|"N"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"LESTIDIAFFINE"|"129050403"|"129050403"|"LESTIDIOPS AFFINIS"||3/25/2019 0:00:00||||"N"
|"129050402"|"129050402"|"LESTIDIOPS RINGENS"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"LESTIDIRINGEN"||"129050402"|"LESTIDIOPS RINGENS"||||||"N"
|"129050403"|"129050403"|"LESTIDIOPS AFFINIS"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"LESTIDIAFFINI"||"129050403"|"LESTIDIOPS AFFINIS"|3/25/2019 0:00:00|||||"N"
|"129050600"|"129050600"|"SUDIS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"SUDIS"||"129050600"|"SUDIS"||||||"N"
|"129050601"|"129050601"|"SUDIS ATROX"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SUDIS  ATROX"||"129050601"|"SUDIS ATROX"||||||"N"
|"129050602"|"129050602"|"SUDIS HYALINA"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"SUDIS  HYALIN"||"129050602"|"SUDIS HYALINA"||||||"N"
|"129050800"|"129050800"|"STEMONOSUDUS"|0|1|"E"|"N"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"STEMONOSUDUS"|"129051500"|"129051500"|"STEMONOSUDIS"||11/16/2016 0:00:00||||"N"
|"129050801"|"129050801"|"STEMONOSUDUS BULLISI"|0|1|"E"|"N"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"STEMONOBULLIS"|"129051501"|"129051501"|"STEMONOSUDIS BULLISI"||11/16/2016 0:00:00|1|||"N"
|"129050802"|"129050802"|"STEMONOSUDUS INTERMEDIA"|0|1|"E"|"N"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"STEMONOINTERM"|"129051502"|"129051502"|"STEMONOSUDIS INTERMEDIA"||11/16/2016 0:00:00|1|||"N"
|"129050900"|"129050900"|"PONTOSUDIS"|0|1|"E"|"N"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"PONTOSUDIS"|"129051400"|"129051400"|"UNCISUDIS"||9/3/2014 0:00:00||||"N"
|"129050901"|"129050901"|"PONTOSUDIS ADVENA"|0|1|"E"|"N"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"PONTOSUADVENA"|"129051401"|"129051401"|"UNCISUDIS ADVENA"||9/3/2014 0:00:00||||"N"
|"129051000"|"129051000"|"PARALEPIS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"PARALEPIS"||"129051000"|"PARALEPIS"||||||"N"
|"129051001"|"129051001"|"PARALEPIS ATLANTICA"|0|1|"E"|"N"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"PARALEPATLANT"|"129051601"|"129051601"|"MAGNISUDIS ATLANTICA"|9/15/2002 0:00:00|3/25/2019 0:00:00||||"N"
|"129051002"|"129051002"|"PARALEPIS ELONGATA"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"PARALEPELONGA"||"129051002"|"PARALEPIS ELONGATA"||||||"N"
|"129051003"|"129051003"|"PARALEPIS COREGONOIDES"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"PARALEPCOREGO"||"129051003"|"PARALEPIS COREGONOIDES"||||||"N"
|"129051100"|"129051100"|"MACROPARALEPIS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"MACROPARALEPI"||"129051100"|"MACROPARALEPIS"||||||"N"
|"129051101"|"129051101"|"MACROPARALEPIS BREVE"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"MACROPABREVE"||"129051101"|"MACROPARALEPIS BREVE"||||||"N"
|"129051102"|"129051102"|"MACROPARALEPIS AFFINE"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"MACROPAAFFINE"||"129051102"|"MACROPARALEPIS AFFINE"||||||"N"
|"129051200"|"129051200"|"LESTROLEPIS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"LESTROLEPIS"||"129051200"|"LESTROLEPIS"||||||"N"
|"129051201"|"129051201"|"LESTROLEPIS INTERMEDIA"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"LESTROLINTERM"||"129051201"|"LESTROLEPIS INTERMEDIA"||||||"N"
|"129051300"|"129051300"|"ARCTOZENUS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"ARCTOZENUS"||"129051300"|"ARCTOZENUS"|9/3/2014 0:00:00|||||"N"
|"129051301"|"129051301"|"ARCTOZENUS RISSO"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"ARCTOZERISSO"||"129051301"|"ARCTOZENUS RISSO"|9/3/2014 0:00:00|||||"N"
|"129051400"|"129051400"|"UNCISUDIS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"UNCISUDIS"||"129051400"|"UNCISUDIS"|9/3/2014 0:00:00|||||"N"
|"129051401"|"129051401"|"UNCISUDIS ADVENA"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"UNCISUDADVENA"||"129051401"|"UNCISUDIS ADVENA"|9/3/2014 0:00:00|||||"N"
|"129051500"|"129051500"|"STEMONOSUDIS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"STEMONOSUDIS"||"129051500"|"STEMONOSUDIS"|11/16/2016 0:00:00|||||"N"
|"129051501"|"129051501"|"STEMONOSUDIS BULLISI"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"STEMONOBULLIS"||"129051501"|"STEMONOSUDIS BULLISI"|11/16/2016 0:00:00|||||"N"
|"129051502"|"129051502"|"STEMONOSUDIS INTERMEDIA"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"STEMONOINTERM"||"129051502"|"STEMONOSUDIS INTERMEDIA"|11/16/2016 0:00:00|||||"N"
|"129051600"|"129051600"|"MAGNISUDIS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"MAGNISUDIS"||"129051600"|"MAGNISUDIS"|3/25/2019 0:00:00|||||"N"
|"129051601"|"129051601"|"MAGNISUDIS ATLANTICA"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"MAGNISUATLANT"||"129051601"|"MAGNISUDIS ATLANTICA"|3/25/2019 0:00:00|||||"N"
|"129070000"|"129070000"|"ALEPISAURIDAE"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"ALEPISAURIDAE"||"129070000"|"ALEPISAURIDAE"||||||"N"
|"129070100"|"129070100"|"ALEPISAURUS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"ALEPISAURUS"||"129070100"|"ALEPISAURUS"||||||"N"
|"129070101"|"129070101"|"ALEPISAURUS FEROX"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"ALEPISAFEROX"||"129070101"|"ALEPISAURUS FEROX"||||||"N"
|"129070102"|"129070102"|"ALEPISAURUS BREVIROSTRIS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"ALEPISABREVIR"||"129070102"|"ALEPISAURUS BREVIROSTRIS"||||||"N"
|"129080000"|"129080000"|"SCOPELOSAURIDAE"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"SCOPELOSAURID"||"129080000"|"SCOPELOSAURIDAE"|9/15/2002 0:00:00|||||"N"
|"130000000"|"130000000"|"BATHYCLUPEIFORMES"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"BATHYCLUPEIFO"||"130000000"|"BATHYCLUPEIFORMES"||||||"N"
|"130010000"|"130010000"|"BATHYCLUPEIDAE"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"BATHYCLUPEIDA"||"130010000"|"BATHYCLUPEIDAE"||||||"N"
|"130010100"|"130010100"|"BATHYCLUPEA"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"BATHYCLUPEA"||"130010100"|"BATHYCLUPEA"||||||"N"
|"130010101"|"130010101"|"BATHYCLUPEA ARGENTEA"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"BATHYCLARGENT"||"130010101"|"BATHYCLUPEA ARGENTEA"||||||"N"
|"130010102"|"130010102"|"BATHYCLUPEA SCHROEDERI"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"BATHYCLSCHROE"||"130010102"|"BATHYCLUPEA SCHROEDERI"||||||"N"
|"131000000"|"131000000"|"MYCTOPHIFORMES"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"MYCTOPHIFORME"||"131000000"|"MYCTOPHIFORMES"||||||"N"
|"131010000"|"131010000"|"MYCTOPHIDAE"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"MYCTOPHIDAE"||"131010000"|"MYCTOPHIDAE"||||||"N"
|"131010100"|"131010100"|"ELECTRONA"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"ELECTRONA"||"131010100"|"ELECTRONA"||||||"N"
|"131010101"|"131010101"|"ELECTRONA RISSO"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"ELECTRORISSO"||"131010101"|"ELECTRONA RISSO"|3/2/2010 0:00:00|||||"N"
|"131010102"|"131010102"|"ELECTRONA RISSOI"|0|1|"E"|"N"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"ELECTRORISSO"|"131010101"|"131010101"|"ELECTRONA RISSO"|1/1/2020 0:00:00|1/1/2020 0:00:00|1|||"Y"
|"131010200"|"131010200"|"DIAPHUS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"DIAPHUS"||"131010200"|"DIAPHUS"||||||"N"
|"131010201"|"131010201"|"DIAPHUS BRACHYCEPALUS"|0|1|"E"|"N"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSBRACHY"|"131010227"|"131010227"|"DIAPHUS BRACHYCEPHALUS"|9/15/2002 0:00:00|3/25/2019 0:00:00|1|||"N"
|"131010202"|"131010202"|"DIAPHUS SUBTILIS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSSUBTIL"||"131010202"|"DIAPHUS SUBTILIS"||||||"N"
|"131010203"|"131010203"|"DIAPHUS DUMERILI"|0|1|"E"|"N"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSDUMERI"|"131010228"|"131010228"|"DIAPHUS DUMERILII"|9/15/2002 0:00:00|3/25/2019 0:00:00||||"N"
|"131010204"|"131010204"|"DIAPHUS GARMANI"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSGARMAN"||"131010204"|"DIAPHUS GARMANI"||||||"N"
|"131010205"|"131010205"|"DIAPHUS HOLTI"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSHOLTI"||"131010205"|"DIAPHUS HOLTI"||||||"N"
|"131010206"|"131010206"|"DIAPHUS LUCIDUS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSLUCIDU"||"131010206"|"DIAPHUS LUCIDUS"||||||"N"
|"131010208"|"131010208"|"DIAPHUS MOLLIS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSMOLLIS"||"131010208"|"DIAPHUS MOLLIS"||||||"N"
|"131010209"|"131010209"|"DIAPHUS RAFINESQUEI"|0|1|"E"|"N"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSRAFINE"|"131010229"|"131010229"|"DIAPHUS RAFINESQUII"|9/15/2002 0:00:00|3/25/2019 0:00:00|1|||"N"
|"131010210"|"131010210"|"DIAPHUS TAANINGI"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSTAANIN"||"131010210"|"DIAPHUS TAANINGI"||||||"N"
|"131010211"|"131010211"|"DIAPHUS TERMOPHILUS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSTERMOP"||"131010211"|"DIAPHUS TERMOPHILUS"||||||"N"
|"131010212"|"131010212"|"DIAPHUS ANTEORBITALIS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSANTEOR"||"131010212"|"DIAPHUS ANTEORBITALIS"||||||"N"
|"131010213"|"131010213"|"DIAPHUS PROBLEMATICUS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSPROBLE"||"131010213"|"DIAPHUS PROBLEMATICUS"||||||"N"
|"131010214"|"131010214"|"DIAPHUS EFFULGENS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSEFFULG"||"131010214"|"DIAPHUS EFFULGENS"||||||"N"
|"131010215"|"131010215"|"DIAPHUS METOPOCLAMPUS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSMETOPO"||"131010215"|"DIAPHUS METOPOCLAMPUS"||||||"N"
|"131010217"|"131010217"|"DIAPHUS PERSPICILLATUS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSPERSPI"||"131010217"|"DIAPHUS PERSPICILLATUS"||||||"N"
|"131010218"|"131010218"|"DIAPHUS FRAGILIS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSFRAGIL"||"131010218"|"DIAPHUS FRAGILIS"||||||"N"
|"131010219"|"131010219"|"DIAPHUS SPLENDIDUS"|1|1|"I"|"Y"|"51"|"5"|"90"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSSPLEND"||"131010219"|"DIAPHUS SPLENDIDUS"||||||"N"
|"131010220"|"131010220"|"DIAPHUS BERTELSENI"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSBERTEL"||"131010220"|"DIAPHUS BERTELSENI"||||||"N"
|"131010221"|"131010221"|"DIAPHUS LUTKENI"|0|1|"E"|"N"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSLUTKEN"|"131010230"|"131010230"|"DIAPHUS LUETKENI"|9/15/2002 0:00:00|3/25/2019 0:00:00|1|||"N"
|"131010222"|"131010222"|"DIAPHUS MINAX"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSMINAX"||"131010222"|"DIAPHUS MINAX"||||||"N"
|"131010223"|"131010223"|"DIAPHUS VANHOEFFENI"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSVANHOE"||"131010223"|"DIAPHUS VANHOEFFENI"||||||"N"
|"131010224"|"131010224"|"DIAPHUS ANDERSENI"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSANDERS"||"131010224"|"DIAPHUS ANDERSENI"||||||"N"
|"131010225"|"131010225"|"DIAPHUS ROEI"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSROEI"||"131010225"|"DIAPHUS ROEI"||||||"N"
|"131010226"|"131010226"|"DIAPHUS ADENOMUS"|1|1|"I"|"Y"|"52"|"5"|"180"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSADENOM"||"131010226"|"DIAPHUS ADENOMUS"|1/10/2008 0:00:00|||||"N"
|"131010227"|"131010227"|"DIAPHUS BRACHYCEPHALUS"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSBRACHY"||"131010227"|"DIAPHUS BRACHYCEPHALUS"|3/25/2019 0:00:00|||||"N"
|"131010228"|"131010228"|"DIAPHUS DUMERILII"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSDUMERI"||"131010228"|"DIAPHUS DUMERILII"|3/25/2019 0:00:00|||||"N"
|"131010229"|"131010229"|"DIAPHUS RAFINESQUII"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSRAFINE"||"131010229"|"DIAPHUS RAFINESQUII"|3/25/2019 0:00:00|||||"N"
|"131010230"|"131010230"|"DIAPHUS LUETKENI"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"DIAPHUSLUETKE"||"131010230"|"DIAPHUS LUETKENI"|3/25/2019 0:00:00|||||"N"
|"131010300"|"131010300"|"NOTOLYCHNUS"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"NOTOLYCHNUS"||"131010300"|"NOTOLYCHNUS"||||||"N"
|"131010301"|"131010301"|"NOTOLYCHNUS VALDIVIAE"|1|1|"I"|"Y"|"51"|"5"|"3000"|"51-FORK LENGTH"|0|0|"N"|"N"|"N"|"N"||"NOTOLYCVALDIV"||"131010301"|"NOTOLYCHNUS VALDIVIAE"||||||"N"
|"131010400"|"131010400"|"LAMPADENA"|1|1|"I"|"Y"||"5"|"3000"|"NOT REQUIRED"|0|0|"N"|"N"|"N"|"N"||"LAMPADENA"||"131010400"|"LAMPADENA"||||||"N"
|"131010401"|"131010401"|"LAMPADENA NITIDA"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"LAMPADENITIDA"||"131010401"|"LAMPADENA NITIDA"||||||"N"
|"131010402"|"131010402"|"LAMPADENA LUMINOSA"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"LAMPADELUMINO"||"131010402"|"LAMPADENA LUMINOSA"||||||"N"
|"131010403"|"131010403"|"LAMPADENA UROPHAOS"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"LAMPADEUROPHA"||"131010403"|"LAMPADENA UROPHAOS"||||||"N"
|"131010404"|"131010404"|"LAMPADENA SPECULIGER"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"LAMPADESPECUL"||"131010404"|"LAMPADENA SPECULIGER"||||||"N"
|"131010405"|"131010405"|"LAMPADENA ANOMALA"|1|1|"I"|"Y"|"52"|"5"|"3000"|"52-STANDARD LENGTH"|0|0|"N"|"N"|"N"|"N"||"LAMPADEANOMAL"||"131010405"|"LAMPADENA ANOMALA"|10/28/2013 0:00:00|||||"N"
