MISSION,SETNO,SPEC,TOTWGT,TOTNO
NED1997255,12,201,1.76,5
NED1999872,12,201,13.41,16
NED2000966,12,201,0.3,1
NED2001004,12,201,0.04,2
NED2002003,12,201,0.205,1
NED2003003,12,201,1.25,3
NED2010002,12,201,0.74,1
TEM2007686,12,201,0.068,1
NED1986060,13,201,1,3
NED1989117,13,201,99,78
NED1990134,13,201,8,13
NED1992166,13,201,1,3
NED1995217,13,201,0,2
NED1997255,13,201,0.1,1
NED2000966,13,201,0.16,1
NED2001004,13,201,11.23,9
NED2005002,13,201,3.85,3
TEL2008805,13,201,1.95,2
NED1986060,14,201,0,2
NED1987078,14,201,8,2
NED1988098,14,201,0,1
NED1989117,14,201,5,8
NED1990134,14,201,0,1
NED1991149,14,201,0,1
NED1996238,14,201,0.2,1
NED1999872,14,201,13.23,31
NED2003003,14,201,6.47,19
NED2005002,14,201,0.285,7
NED2010002,14,201,0.013,1
TEL2008805,14,201,11.5,9
TEM2007686,14,201,0.014,1
NED1989117,15,201,0,1
NED1990134,15,201,19,80
NED1991149,15,201,8,50
NED1993182,15,201,0,1
NED1994201,15,201,0,1
NED1995217,15,201,3,1
NED2003003,15,201,0.035,2
NED2005002,15,201,0.025,1
TEL2008805,15,201,23.25,67
TEM2007686,15,201,0.12,2
NED1986060,16,201,4,6
NED1989117,16,201,0,1
NED1990134,16,201,44,81
NED1991149,16,201,1,5
NED1992166,16,201,0,1
NED1994201,16,201,2,9
NED1995217,16,201,1,3
NED1997255,16,201,0.13,1
NED1999872,16,201,4.7,8
NED2002003,16,201,1.45,2
NED2005002,16,201,38.74,22
NED2009002,16,201,2.47,1
NED2010002,16,201,0.221,1
TEL2008805,16,201,0.26,2
NED1986060,17,201,2,11
NED1988098,17,201,2,1
NED1990134,17,201,0,1
NED1991149,17,201,3,11
NED1994201,17,201,0,2
NED1995217,17,201,3,3
NED1996238,17,201,2.7,1
NED1997255,17,201,0.67,2
NED1999872,17,201,2.37,10
NED2005002,17,201,0.07,1
TEM2007686,17,201,0.142,1
NED1986060,18,201,7,14
NED1987078,18,201,0,1
NED1988098,18,201,0,1
NED1989117,18,201,4,5
NED1990134,18,201,3,1
NED1991149,18,201,4,48
NED1995217,18,201,6,9
NED1996238,18,201,4.95,6
NED1997255,18,201,0.4,1
NED1999872,18,201,2.02,9
NED2001004,18,201,0.285,1
NED2005002,18,201,6.42,3
NED2010002,18,201,8.33,36
TEL2008805,18,201,0.27,4
TEM2007686,18,201,9.25,34
NED1986060,19,201,0,1
NED1987078,19,201,0,1
NED1989117,19,201,2,5
NED1990134,19,201,13,28
NED1991149,19,201,1,8
NED1992166,19,201,12,54
NED1996238,19,201,1.65,1
NED1997255,19,201,1.5,2
NED2000966,19,201,1.19,6
NED2001004,19,201,4.34,6
NED2005002,19,201,60.32,165
NED2010002,19,201,0.02,1
TEL2008805,19,201,0.45,3
TEM2007686,19,201,18.7,114
NED1986060,20,201,3,2
NED1987078,20,201,1,2
NED1989117,20,201,8,13
NED1990134,20,201,1,1
NED1992166,20,201,15,23
NED1993182,20,201,6,28
NED1994201,20,201,1,4
NED1996238,20,201,4.23,2
NED1997255,20,201,0.57,3
NED1999872,20,201,23.24,42
NED2001004,20,201,5.48,11
NED2002003,20,201,0.82,4
NED2005002,20,201,8.65,14
NED2010002,20,201,3.4,5
TEL2008805,20,201,10.45,23
TEM2007686,20,201,0.75,6
NED1987078,21,201,2,3
NED1988098,21,201,5,6
NED1989117,21,201,5,18
NED1990134,21,201,0,2
NED1991149,21,201,3,6
NED1992166,21,201,4,6
NED1993182,21,201,2,11
NED1996238,21,201,0.89,3
NED1997255,21,201,0.83,1
NED1999872,21,201,110.64,209
NED2001004,21,201,0.11,4
NED2003003,21,201,0.42,1
NED2005002,21,201,19.29,86
NED2010002,21,201,4.12,3
TEL2008805,21,201,1.15,3
TEM2007686,21,201,34.6,48
NED1987078,22,201,1,2
NED1988098,22,201,3,2
NED1989117,22,201,24,92
NED1992166,22,201,4,7
NED1993182,22,201,0,1
NED1994201,22,201,0,1
NED1996238,22,201,3.08,3
NED1997255,22,201,0.15,1
NED1999872,22,201,3.64,8
NED2000966,22,201,0.2,2
NED2002003,22,201,4.46,10
NED2003003,22,201,0.065,1
NED2005002,22,201,1.28,11
NED1986060,23,201,3,5
NED1987078,23,201,2,2
NED1989117,23,201,1,5
NED1990134,23,201,1,7
NED1996238,23,201,1.96,1
NED1997255,23,201,1.75,3
NED2002003,23,201,0.125,3
NED2003003,23,201,0.015,1
TEM2007686,23,201,1.7,2
NED1990134,24,201,0,1
NED1991149,24,201,0,1
NED1992166,24,201,0,2
NED1993182,24,201,0,1
NED1995217,24,201,3,6
TEM2007686,24,201,1.45,8
NED1986060,25,201,17,74
NED1987078,25,201,1,1
NED1989117,25,201,1,1
NED1990134,25,201,1,5
NED1991149,25,201,1,3
NED1993182,25,201,5,2
NED1994201,25,201,312,301
NED1995217,25,201,0,1
NED1996238,25,201,0.74,4
NED1997255,25,201,0.26,3
NED2002003,25,201,0.095,2
NED2003003,25,201,0.035,1
NED2005002,25,201,1.66,11
TEL2008805,25,201,0.322,6
TEM2007686,25,201,1.8,2
NED1986060,26,201,3,4
NED1990134,26,201,0,2
NED1992166,26,201,1,21
NED1995217,26,201,2,12
NED1996238,26,201,91.84,49
NED1997255,26,201,1.08,7
NED2005002,26,201,15.3,38
TEM2007686,26,201,0.265,3
NED1986060,27,201,1,1
NED1987078,27,201,1,1
NED1989117,27,201,1,2
NED1990134,27,201,0,2
NED1993182,27,201,2,3
NED1994201,27,201,2,1
NED1995217,27,201,2,12
NED1996238,27,201,108.48,70
NED1997255,27,201,1.08,9
NED1999872,27,201,0.01,1
NED2010002,27,201,0.255,6
NED1986060,28,201,1,5
NED1990134,28,201,1,1
NED1992166,28,201,29,41
NED1993182,28,201,3,1
NED1994201,28,201,0,1
NED1995217,28,201,2,5
NED1997255,28,201,0.19,1
NED1999872,28,201,0.16,2
NED2001004,28,201,1.18,11
NED2002003,28,201,0.075,1
NED2010002,28,201,0.031,1
TEL2008805,28,201,0.056,1
NED1986060,29,201,2,4
NED1987078,29,201,3,4
NED1989117,29,201,215,268
NED1992166,29,201,8,5
NED1997255,29,201,0.05,2
NED1999872,29,201,1.16,9
NED2001004,29,201,0.31,1
NED2003003,29,201,72.64,151
NED1987078,30,201,0,1
NED1988098,30,201,1,1
NED1989117,30,201,110,178
NED1991149,30,201,131,147
NED1993182,30,201,0,1
NED1996238,30,201,8.55,30
NED1997255,30,201,0.13,1
NED1999872,30,201,0.165,3
NED2000966,30,201,1.8,4
NED2001004,30,201,0.09,1
NED2003003,30,201,5.02,7
TEL2008805,30,201,0.388,7
TEM2007686,30,201,0.086,1
NED1987078,31,201,0,1
NED1989117,31,201,5,10
NED1990134,31,201,0,1
NED1991149,31,201,1,8
NED1992166,31,201,4,7
NED1993182,31,201,1,1
NED1996238,31,201,0.53,2
NED1997255,31,201,0.28,2
NED1999872,31,201,14.69,9
NED2000966,31,201,11.42,28
NED2002003,31,201,88.14,68
TEM2007686,31,201,36.95,33
NED1988098,32,201,6,10
NED1989117,32,201,22,110
NED1991149,32,201,4,18
NED1992166,32,201,1,3
NED1999872,32,201,0.8,3
NED2000966,32,201,3.65,3
NED2010002,32,201,0.167,1
TEL2008805,32,201,0.126,1
TEM2007686,32,201,22.6,29
NED1988098,33,201,1,4
NED1989117,33,201,17,30
NED1991149,33,201,0,3
NED1992166,33,201,0,1
NED1993182,33,201,0,1
NED1995217,33,201,12,40
NED1996238,33,201,10.42,26
NED1999872,33,201,4.49,3
NED2000966,33,201,10.42,12
NED2001004,33,201,1.9,1
NED2010002,33,201,0.261,2
TEL2008805,33,201,0.316,1
NED1986060,34,201,1,2
NED1988098,34,201,15,29
NED1991149,34,201,1,4
NED1993182,34,201,1,1
NED1995217,34,201,5,21
NED1997255,34,201,100.4,164
NED2000966,34,201,7.54,3
NED2001004,34,201,0.44,1
NED2002003,34,201,0.385,1
NED2003003,34,201,31.14,35
NED2005002,34,201,9.5,15
NED1986060,35,201,1,1
NED1987078,35,201,1,5
NED1988098,35,201,32,123
NED1989117,35,201,0,1
NED1990134,35,201,3,2
NED1993182,35,201,19,79
NED1994201,35,201,3,6
NED1995217,35,201,1,4
NED1996238,35,201,7.38,15
NED1999872,35,201,3.21,2
NED2001004,35,201,32.4,18
NED2002003,35,201,1.2,0
NED2003003,35,201,18.79,320
NED2005002,35,201,0.77,1
NED2010002,35,201,0.51,6
TEL2008805,35,201,1.65,4
NED1986060,36,201,0,3
NED1987078,36,201,10,15
NED1988098,36,201,6,17
NED1989117,36,201,40,26
NED1991149,36,201,6,9
NED1992166,36,201,2,16
NED1993182,36,201,1,2
NED1994201,36,201,2,3
NED1995217,36,201,0,2
NED1996238,36,201,1.49,5
NED1999872,36,201,3.88,6
NED2000966,36,201,13.24,18
NED2001004,36,201,1.75,6
NED2002003,36,201,0.01,1
NED2003003,36,201,8.75,162
NED2009002,36,201,0.145,1
NED2010002,36,201,1.84,28
TEM2007686,36,201,0.85,1
NED1986060,37,201,5,9
NED1987078,37,201,3,7
NED1988098,37,201,0,3
NED1989117,37,201,112,75
NED1990134,37,201,1,4
NED1991149,37,201,0,1
NED1994201,37,201,28,77
NED1995217,37,201,1,6
NED1996238,37,201,1.45,5
NED1999872,37,201,1.03,2
NED2000966,37,201,1.11,1
NED2001004,37,201,2.39,10
NED2003003,37,201,3.99,99
NED2009002,37,201,0.026,1
NED2010002,37,201,0.67,6
TEM2007686,37,201,1.8,2
NED1986060,38,201,14,27
NED1987078,38,201,2,5
NED1988098,38,201,213,249
NED1993182,38,201,102,125
NED1994201,38,201,5,16
NED1995217,38,201,4,5
NED1996238,38,201,9.25,18
NED1997255,38,201,0.71,7
NED1999872,38,201,7.03,28
NED2000966,38,201,26.6,62
NED2001004,38,201,0.665,2
NED2003003,38,201,55.6,147
NED1986060,39,201,15,28
NED1987078,39,201,0,6
NED1988098,39,201,1,4
NED1993182,39,201,2,3
NED1994201,39,201,1,2
NED1995217,39,201,0,3
NED1996238,39,201,27.38,87
NED1997255,39,201,14.66,14
NED1999872,39,201,2.93,6
NED2000966,39,201,0.92,2
NED2003003,39,201,1.94,18
NED2010002,39,201,0.345,2
TEL2008805,39,201,33.1,19
TEM2007686,39,201,2.8,5
NED1986060,40,201,16,80
NED1988098,40,201,11,7
NED1989117,40,201,0,1
NED1992166,40,201,0,1
NED1995217,40,201,2,3
NED1996238,40,201,1,4
NED1997255,40,201,1.07,3
NED1999872,40,201,0.32,2
NED2001004,40,201,0.06,1
NED2002003,40,201,0.045,2
NED2003003,40,201,0.145,2
NED2010002,40,201,2.97,5
TEL2008805,40,201,4.1,3
TEM2007686,40,201,6.4,5
NED1986060,41,201,8,13
NED1988098,41,201,4,9
NED1989117,41,201,2,3
NED1991149,41,201,1,2
NED1994201,41,201,0,1
NED1995217,41,201,4,2
NED1997255,41,201,2.69,3
NED1999872,41,201,3.41,5
NED2002003,41,201,0.67,2
NED2009002,41,201,1.153,28
NED2010002,41,201,1.46,5
TEM2007686,41,201,5.95,5
NED1986060,42,201,42,72
NED1988098,42,201,8,20
NED1989117,42,201,0,1
NED1991149,42,201,0,2
NED1995217,42,201,7,3
NED1996238,42,201,5.56,10
NED1997255,42,201,2.58,4
NED1999872,42,201,1.22,3
NED2000966,42,201,5.22,3
NED2001004,42,201,2.9,2
NED2002003,42,201,1.6,2
NED2003003,42,201,1.1,2
NED2009002,42,201,0.014,1
NED2010002,42,201,2.16,3
TEL2008805,42,201,407.94,757
TEM2007686,42,201,0.04,2
NED1986060,43,201,6,14
NED1987078,43,201,2,1
NED1988098,43,201,1,5
NED1990134,43,201,1,1
NED1991149,43,201,7,63
NED1993182,43,201,3,10
NED1994201,43,201,1,1
NED1995217,43,201,4,3
NED2000966,43,201,2.15,2
NED2001004,43,201,0.5,3
NED2002003,43,201,2.15,3
NED2003003,43,201,1.8,2
NED2010002,43,201,10.66,6
TEL2006615,43,201,0.08,1
TEL2008805,43,201,0.45,2
TEM2007686,43,201,0.316,7
NED1986060,44,201,12,26
NED1987078,44,201,25,10
NED1988098,44,201,31,10
NED1989117,44,201,1,7
NED1990134,44,201,1,2
NED1991149,44,201,0,2
NED1994201,44,201,3,5
NED1995217,44,201,1,2
NED1996238,44,201,0.21,1
NED1999872,44,201,7.98,4
NED2000966,44,201,2.51,1
NED2001004,44,201,2.78,2
NED2002003,44,201,0.9,1
NED2010002,44,201,16.49,12
TEL2008805,44,201,41.2,26
NED1987078,45,201,28,25
NED1988098,45,201,4,3
NED1993182,45,201,5,20
NED1994201,45,201,0,2
NED1995217,45,201,6,5
NED1997255,45,201,11.85,10
NED2001004,45,201,2.51,4
NED2003003,45,201,10.54,27
NED2009002,45,201,0.014,1
NED2010002,45,201,2.55,8
TEL2008805,45,201,2.65,19
NED1987078,46,201,364,400
NED1988098,46,201,4,4
NED1991149,46,201,0,1
NED1992166,46,201,53,75
NED1993182,46,201,0,3
NED1994201,46,201,30,43
NED1995217,46,201,0,1
NED1997255,46,201,331.2,526
NED1999872,46,201,46.87,38
NED2000966,46,201,3.37,1
NED2001004,46,201,5.93,9
NED2002003,46,201,0.28,1
NED2003003,46,201,0.58,7
NED2005002,46,201,0.04,1
NED2010002,46,201,11,19
TEM2007686,46,201,0.75,9
NED1987078,47,201,13,10
NED1988098,47,201,1,3
NED1992166,47,201,6,10
NED1994201,47,201,11,20
NED1995217,47,201,9,14
NED1997255,47,201,16.15,12
NED1999872,47,201,113.62,307
NED2000966,47,201,147.68,220
NED2002003,47,201,0.075,2
NED2003003,47,201,1.16,16
NED2006002,47,201,0.052,1
TEM2007686,47,201,0.018,1
NED1986060,48,201,1,1
NED1987078,48,201,3,3
NED1991149,48,201,12,29
NED1992166,48,201,34,148
NED1993182,48,201,0,1
NED1994201,48,201,5,14
NED1997255,48,201,7.2,5
NED1999872,48,201,0.68,4
NED2000966,48,201,18.43,12
NED2001004,48,201,3.85,2
NED2002003,48,201,1.45,1
NED2003003,48,201,2.04,30
TEM2007686,48,201,0.155,6
NED1987078,49,201,36,16
NED1991149,49,201,12,13
NED1992166,49,201,0,3
NED1994201,49,201,11,22
NED1997255,49,201,0.91,3
NED1999872,49,201,0.4,1
NED2001004,49,201,1.34,2
NED2003003,49,201,11.81,32
NED1986060,50,201,1,3
NED1987078,50,201,13,28
NED1988098,50,201,0,1
NED1994201,50,201,33,598
NED1995217,50,201,0,1
NED1997255,50,201,5.2,5
NED1999872,50,201,22.01,35
NED2000966,50,201,17.74,13
NED2002003,50,201,0.695,1
TEL2008805,50,201,0.014,1
NED1987078,51,201,4,11
NED1988098,51,201,2,7
NED1991149,51,201,72,210
NED1992166,51,201,1,12
NED1994201,51,201,2,20
NED1995217,51,201,6,2
NED1997255,51,201,0.96,1
NED1999872,51,201,1.69,2
NED2003003,51,201,1.12,2
TEM2007686,51,201,0.086,2
NED1986060,52,201,5,11
NED1987078,52,201,6,16
NED1991149,52,201,24,34
NED1992166,52,201,0,4
NED1994201,52,201,2,5
NED1999872,52,201,2.94,11
NED2001004,52,201,43.24,65
TEM2007686,52,201,1.75,6
NED1986060,53,201,0,1
NED1987078,53,201,9,15
NED1991149,53,201,73,209
NED1993182,53,201,3,7
NED1999872,53,201,3.22,4
NED2000966,53,201,0.99,7
NED2001004,53,201,0.31,1
NED2002003,53,201,12.41,36
TEM2007686,53,201,1.1,10
NED1987078,54,201,0,2
NED1988098,54,201,1,4
NED1991149,54,201,350,770
NED1993182,54,201,4,7
NED1994201,54,201,1,2
NED1995217,54,201,39,23
NED2000966,54,201,10.45,17
NED2005002,54,201,3.13,21
NED2010002,54,201,82.24,131
TEL2008805,54,201,0.016,1
TEM2007686,54,201,7.35,7
NED1987078,55,201,19,31
NED1988098,55,201,0,4
NED1991149,55,201,72,61
NED1993182,55,201,23,106
NED1994201,55,201,1,5
NED1995217,55,201,4,3
NED1997255,55,201,3.5,3
NED2000966,55,201,16.56,17
NED2005002,55,201,0.015,1
NED2010002,55,201,12.23,8
NED1986060,56,201,1,3
NED1987078,56,201,2,5
NED1989117,56,201,1,1
NED1991149,56,201,0,1
NED1992166,56,201,0,1
NED1993182,56,201,31,46
NED1994201,56,201,2,4
NED1995217,56,201,0,1
NED1999872,56,201,1.32,6
NED2000966,56,201,1.07,4
NED2002003,56,201,10.67,5
NED2010002,56,201,1.63,14
TEM2007686,56,201,2.55,28
NED1986060,57,201,1,1
NED1987078,57,201,22,33
NED1989117,57,201,12,22
NED1991149,57,201,0,1
NED1992166,57,201,2,7
NED1993182,57,201,8,124
NED1994201,57,201,1,2
NED1995217,57,201,0,1
NED1999872,57,201,0.46,2
NED2000966,57,201,64.59,125
NED2010002,57,201,7.61,20
TEM2007686,57,201,0.105,1
NED1986060,58,201,0,1
NED1987078,58,201,25,18
NED1989117,58,201,1,1
NED1992166,58,201,0,1
NED1993182,58,201,0,12
NED1995217,58,201,11,7
NED2000966,58,201,16.08,19
NED2002003,58,201,0.04,1
NED2010002,58,201,0.18,1
TEM2007686,58,201,0.016,1
NED1986060,59,201,1,11
NED1987078,59,201,8,25
NED1992166,59,201,5,23
NED1993182,59,201,1,6
NED1994201,59,201,6,7
NED1995217,59,201,1,1
NED2000966,59,201,0.83,1
NED2002003,59,201,0.055,1
NED1986060,60,201,4,55
NED1987078,60,201,18,78
NED1988098,60,201,1,2
NED1989117,60,201,3,6
NED1992166,60,201,1,7
NED1993182,60,201,7,12
NED1994201,60,201,1,2
NED1995217,60,201,11,21
NED1997255,60,201,14.14,9
NED1999872,60,201,0.83,1
NED2002003,60,201,7.45,13
TEM2007686,60,201,0.19,1
NED1986060,61,201,2,9
NED1987078,61,201,5,16
NED1992166,61,201,1,1
NED1993182,61,201,0,1
NED1995217,61,201,1,14
NED1997255,61,201,15.38,9
NED1999872,61,201,1.16,3
NED2000966,61,201,0.02,1
NED2002003,61,201,0.91,2
TEL2008805,61,201,0.5,1
TEM2007686,61,201,0.092,1
NED1986060,62,201,1,10
NED1987078,62,201,2,6
NED1988098,62,201,1,1
NED1992166,62,201,1,1
NED2002003,62,201,0.82,2
NED1987078,63,201,6,10
NED1991149,63,201,0,1
NED1997255,63,201,181.31,235
NED1999872,63,201,0.1,1
NED2000966,63,201,0.79,1
TEM2007686,63,201,0.078,1
NED1986060,64,201,53,39
NED1987078,64,201,6,7
NED1988098,64,201,2,3
NED1991149,64,201,0,4
NED1995217,64,201,4,7
NED1997255,64,201,17.96,42
NED2002003,64,201,2.9,6
NED1986060,65,201,0,2
NED1987078,65,201,1,1
NED1988098,65,201,1,1
NED1991149,65,201,0,2
NED1995217,65,201,2,4
NED2002003,65,201,1.29,1
NED1986060,66,201,11,5
NED1987078,66,201,2,3
NED1990134,66,201,0,2
NED1991149,66,201,0,1
NED1995217,66,201,1,1
NED1997255,66,201,0.27,4
NED2006002,66,201,0.84,1
NED1987078,67,201,2,2
NED2001004,67,201,0.96,1
NED1986060,68,201,0,1
NED1987078,68,201,30,41
NED1988098,68,201,3,3
NED1993182,68,201,0,1
NED1995217,68,201,1,2
NED2006002,68,201,8.9,29
NED1987078,69,201,2,2
NED1994201,69,201,0,1
NED1995217,69,201,1,3
NED1999872,69,201,0.45,1
NED2002003,69,201,0.01,1
NED2006002,69,201,46.85,161
NED1986060,70,201,0,2
NED1987078,70,201,57,51
NED1989117,70,201,3,3
NED1992166,70,201,0,1
NED1994201,70,201,0,1
NED1995217,70,201,0,1
NED1997255,70,201,0.09,1
NED1999872,70,201,5.16,22
NED2006002,70,201,3.71,14
NED1986060,71,201,0,1
NED1987078,71,201,205,282
NED1989117,71,201,4,4
NED1994201,71,201,1,2
NED1995217,71,201,1,1
NED1997255,71,201,4.78,10
NED1999872,71,201,2.05,9
NED2006002,71,201,1.42,5
NED1987078,72,201,13,19
NED1990134,72,201,2,9
NED1995217,72,201,24,60
NED1999872,72,201,0.68,3
NED2002003,72,201,1.02,3
NED2005002,72,201,1.26,1
NED1986060,73,201,2,2
NED1987078,73,201,4,12
NED1990134,73,201,5,21
NED1995217,73,201,5,37
NED1999872,73,201,1.9,7
NED2002003,73,201,39.03,65
NED2003003,73,201,0.29,1
NED1987078,74,201,3,4
NED1990134,74,201,2,2
NED1991149,74,201,7,17
NED1992166,74,201,3,2
NED1995217,74,201,1,9
NED1997255,74,201,0.1,1
NED2002003,74,201,14.02,30
NED2003003,74,201,0.96,3
TEM2007686,74,201,1.65,2
NED1987078,75,201,10,22
NED1990134,75,201,19,51
NED1992166,75,201,1,1
NED1995217,75,201,2,2
NED1997255,75,201,0.57,3
NED1999872,75,201,0.02,1
NED2001004,75,201,0.025,1
NED2002003,75,201,10.08,18
NED2006002,75,201,4.42,9
NED1987078,76,201,0,1
NED1990134,76,201,13,60
NED1991149,76,201,0,1
NED1995217,76,201,3,5
NED1999872,76,201,6.88,21
NED2001004,76,201,0.025,1
NED2006002,76,201,40.84,37
NED1987078,77,201,6,9
NED1990134,77,201,2,9
NED1995217,77,201,19,24
NED1999872,77,201,0.6,1
NED2002003,77,201,17.4,46
NED1987078,78,201,52,46
NED1990134,78,201,3,6
NED1995217,78,201,6,9
NED1997255,78,201,0.15,1
NED2002003,78,201,0.36,2
NED2006002,78,201,7.92,6
TEM2007686,78,201,0.196,2
NED1987078,79,201,6,27
NED1989117,79,201,1,5
NED1990134,79,201,1,9
NED1997255,79,201,27.41,266
NED2006002,79,201,12.03,26
NED2010002,79,201,0.26,1
NED1987078,80,201,6,27
NED1990134,80,201,2,9
NED1994201,80,201,1,1
NED1995217,80,201,2,1
NED1997255,80,201,3.06,19
NED2001004,80,201,1.11,1
NED1987078,81,201,4,15
NED1990134,81,201,138,310
NED1995217,81,201,0,1
NED1999872,81,201,4.34,3
NED2001004,81,201,11.08,24
NED2002003,81,201,7.95,5
NED1987078,82,201,2,4
NED1989117,82,201,0,1
NED1990134,82,201,3,13
NED1995217,82,201,0,1
NED1997255,82,201,2.42,3
NED1999872,82,201,0.96,1
NED2001004,82,201,10.39,17
NED2002003,82,201,39.82,98
NED2006002,82,201,0.054,1
NED1987078,83,201,0,2
NED1994201,83,201,0,1
NED1995217,83,201,0,3
NED2001004,83,201,1.27,3
NED2002003,83,201,5.05,4
NED2003003,83,201,3.6,9
NED2000966,84,201,0.26,1
NED2001004,84,201,0.08,1
NED2002003,84,201,47,55
NED2006002,84,201,0.028,1
NED1987078,85,201,0,1
NED1991149,85,201,1,3
NED1995217,85,201,0,3
NED1997255,85,201,2.73,3
NED2001004,85,201,0.225,1
NED2002003,85,201,1.67,1
NED1987078,86,201,3,12
NED1991149,86,201,20,26
NED1997255,86,201,19.92,79
NED2006002,86,201,0.128,2
NED1987078,87,201,13,27
NED1991149,87,201,1,2
NED1995217,87,201,0,1
NED1997255,87,201,3.27,7
TEL2006615,87,201,0.495,6
NED1987078,88,201,1,2
NED1995217,88,201,0,1
NED1997255,88,201,0.03,1
NED2001004,88,201,0.055,1
NED2006002,88,201,0.036,1
TEL2006615,88,201,1.2,1
NED1987078,89,201,10,6
NED1991149,89,201,2,5
NED1994201,89,201,2,5
NED1997255,89,201,3.35,19
NED1999872,89,201,2.2,1
TEL2006615,89,201,0.025,1
NED1987078,90,201,13,6
NED1997255,90,201,1.25,1
NED2001004,90,201,34.18,35
NED1987078,91,201,9,6
NED1995217,91,201,0,2
NED1997255,91,201,0.66,2
NED2001004,91,201,200.4,361
NED2002003,91,201,1.28,1
NED2006002,91,201,8.55,6
NED1991149,92,201,0,1
NED1995217,92,201,0,1
NED1999872,92,201,3.37,1
NED2001004,92,201,0.265,1
NED2002003,92,201,0.205,1
NED2006002,92,201,7.91,8
NED1987078,93,201,0,1
NED2000966,93,201,0.94,2
NED1994201,95,201,0,1
NED2006002,95,201,0.97,1
NED2006002,96,201,11.29,8
NED2000966,98,201,0.006,1
NED2006002,98,201,32.86,24
NED2002003,99,201,0.03,1
NED2006002,99,201,479.68,395
NED1997255,100,201,0.34,1
NED2002003,101,201,1.27,2
NED2006002,101,201,4.01,7
NED1994201,102,201,0,1
NED2000966,102,201,0.695,1
NED1995217,103,201,0,3
NED2006002,103,201,313.95,473
NED1995217,104,201,1,1
NED2000966,104,201,0.02,2
NED2006002,104,201,57.7,107
NED2000966,105,201,0.385,14
NED2006002,105,201,0.31,2
NED2000966,106,201,2.54,6
NED2006002,106,201,0.04,2
NED1995217,107,201,0,3
NED2000966,107,201,2.58,10
NED1995217,108,201,0,1
NED2000966,108,201,16.21,34
NED1999872,109,201,0.02,1
NED2000966,110,201,9.74,16
NED2000966,111,201,63.28,182
NED2000966,112,201,0.75,3
NED2000966,113,201,0.335,1
NED1997255,114,201,0.03,1
NED2000966,114,201,0.185,1
NED1999872,115,201,0.51,1
NED2000966,115,201,2.9,10
NED2000966,117,201,0.26,1
NED1997255,118,201,0.91,1
NED2000966,118,201,49.34,78
NED2000966,119,201,23.5,51
NED2000966,120,201,1.53,4
NED2000966,121,201,0.215,1
NED2002003,123,201,3.6,2
NED1995217,125,201,0,1
NED1997255,127,201,0.31,1
NED1994201,1,202,0,1
NED1999872,1,202,0.1,2
NED2002003,1,202,0.03,1
NED2005002,1,202,0.155,2
TEL2006615,1,202,0.25,2
NED1988098,2,202,1,1
NED1993182,2,202,1,2
NED1995217,2,202,1,1
NED1996238,2,202,0.23,3
NED1997255,2,202,0.08,1
TEM2007686,2,202,0.24,1
NED1990134,3,202,0,1
NED1996238,3,202,0.14,1
NED2000966,3,202,0.58,1
NED2001004,3,202,0.77,1
NED2003003,3,202,0.39,5
TEL2006615,3,202,0.05,1
NED1996238,4,202,0.41,3
NED1997255,4,202,0.08,1
NED2001004,4,202,0.02,1
NED2000966,5,202,0.05,1
NED1992166,8,202,0,2
NED1997255,8,202,6.59,24
NED1986060,9,202,0,1
NED1989117,9,202,1,2
NED1993182,9,202,1,1
NED1997255,9,202,0.23,1
TEM2007686,9,202,0.234,3
NED1994201,10,202,0,1
NED1997255,10,202,0.26,1
TEM2007686,10,202,1.92,5
NED1986060,11,202,0,1
NED1989117,11,202,0,1
NED1991149,11,202,0,2
NED1987078,12,202,0,1
NED1989117,12,202,2,3
TEL2008805,12,202,1.05,2
NED1987078,13,202,0,1
NED1989117,13,202,1,2
NED1990134,13,202,0,1
TEL2008805,13,202,0.134,1
TEM2007686,13,202,0.02,1
NED2003003,14,202,1.03,3
TEL2008805,14,202,0.55,3
NED1990134,15,202,4,10
TEL2008805,15,202,0.55,1
NED1987078,16,202,0,1
NED1990134,16,202,3,7
NED1995217,16,202,1,2
NED1996238,16,202,0.82,2
NED2005002,16,202,0.77,1
NED1990134,17,202,1,2
NED1995217,17,202,0,1
TEL2006615,17,202,0.16,1
NED1989117,18,202,2,1
NED1995217,18,202,0,2
NED1996238,18,202,1.17,2
TEM2007686,18,202,1.35,3
NED1986060,19,202,0,1
NED1990134,19,202,1,4
NED2005002,19,202,0.73,2
TEL2008805,19,202,0.642,1
TEM2007686,19,202,3,8
NED1986060,20,202,0,1
NED1990134,20,202,0,2
NED2005002,20,202,0.62,3
TEM2007686,20,202,1.4,3
NED1990134,21,202,1,3
NED1996238,21,202,0.43,3
NED2005002,21,202,4.32,10
TEM2007686,21,202,0.6,2
NED1986060,22,202,0,1
NED1990134,22,202,0,1
NED1993182,22,202,0,1
NED1996238,22,202,0.23,1
NED1990134,23,202,3,7
NED1990134,24,202,0,2
NED1993182,24,202,0,1
NED1993182,25,202,0,1
NED1996238,25,202,0.21,2
NED2005002,25,202,0.44,1
NED1993182,26,202,0,1
NED2005002,26,202,5.34,11
NED1986060,27,202,0,2
NED1993182,27,202,0,2
NED1994201,27,202,0,1
NED1996238,27,202,0.53,1
NED1986060,28,202,0,1
NED1986060,29,202,4,8
NED1987078,29,202,1,5
