Date,Station,Longitude,Latitude,Profondeur.Depth,AMSPP,ARRIS,ARSIL,BOSAI,CLHAR,CYLUM,GAACU,MAVIL,MEATL,MEBIL,OSMOR,POVIR,SCSCO
2010-09-24,124,-64.11233333,47.10383333,35,0,0,0,0,2739.7,0,0,0,0,0,198.3,0,98.2
2010-09-24,125,-63.69666667,46.8295,39,0,0,0,0,11.2,0,0,0,0,0,0,0,0
2010-09-25,126,-63.18066667,46.7335,48,0,0,0,0,76.5,0,0,0,0,0,0,0,0
2010-09-25,127,-62.78716667,46.73983333,52,0,0,0,0,33.1,0,0,0,0,0,0,0,0
2010-09-25,129,-62.51266667,46.68366667,58,0,0,0,0,2049,0,0,0,0,0,0,0,0
2010-09-25,130,-62.8235,46.86583333,61,0,0,0,0,2,0,0,1463,0,0,0,0,0
2010-09-25,131,-63.39833333,46.92566667,53,0,0,0,0,8.1,0,0,45.9,0,0,0,0,0
2010-09-25,132,-63.4655,47.1735,57,0,0,0,0,0,0,0,74.2,0,0,0,0,0
2010-09-26,133,-63.15533333,47.55483333,66,0,0,0,0,0,0,0,44.7,0,0,0,0,0
2010-09-26,134,-62.95016667,47.33133333,60,0,0,0,0,0,0,0,349,0,0,0,0,0
2010-09-26,135,-62.563,47.24583333,61,0,0,0,0,0,0,0,7215,0,0,0,0,0
2010-09-26,136,-61.87066667,47.60466667,32,0,0,0,0,205.1,0,0,0,0,0,0,0,0
2010-09-26,137,-61.71466667,47.88016667,58,0,0,0,0,2,0,0,114,0,0,0,0,0
2010-09-26,138,-61.5945,48.14516667,105,0,0,0,0,0,0,0,448.2,0,0,0,0,0
2010-09-26,139,-61.40216667,48.18366667,315,0,1,0,0,0,0,0,33,0,0,0,0,0
2010-09-27,141,-61.44,48.06933333,74,0,1,0,0,0,0,0,14,0,0,0,0,0
2010-09-27,142,-60.83966667,47.94083333,282,0,2.9,0,0,0,0,0,13.6,1,0,0,0,0
2010-09-27,143,-60.88033333,47.90083333,95,0,0,0,0,0,0,0,277,0,0,0,0,0
2010-09-27,144,-61.21033333,47.43883333,35,0,1,0,0,0,0,0,7.8,0,0,0,0,0
2010-09-27,145,-61.11733333,47.3995,44,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-27,147,-61.06,47.2825,57,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-28,148,-60.55666667,47.39666667,72,0,0,0,0,0,0,0,1,0,0,0,0,0
2010-09-28,149,-60.5585,47.20283333,160,0,0,0,0,0,0,0,5,0,0,0,0,0
2010-09-28,150,-60.9095,47.09666667,111,0,0,0,0,0,0,0,22,0,0,0,0,0
2010-09-28,151,-61.09833333,47.02533333,77,0,0,0,0,2,0,0,1043,0,0,0,0,0
2010-09-28,152,-61.51533333,47.03566667,34,0,0,0,0,0,0,0,59,0,0,0,0,0
2010-09-28,153,-61.31866667,46.9015,66,0,0,0,0,1,0,0,3064.3,0,0,0,0,0
2010-09-28,154,-61.43666667,46.70766667,68,0,0,0,0,211,0,0,54.4,0,0,0,0,0
2010-09-28,155,-61.2615,46.4615,56,0,0,0,0,10395,0,0,28,0,0,0,0,0
2010-09-29,156,-61.92133333,46.31,43,0,0,0,0,7,0,13,0,0,0,0,0,0
2010-09-29,157,-61.69783333,46.28516667,58,0,0,0,0,288.8,0,0,111.8,0,0,0,0,0
2011-09-12,2,-63.32583333,46.01633333,22,0,0,0,0,926,0,3,0,0,0,229,0,0
2011-09-13,3,-63.604,46.018,14,0,0,0,0,8,0,4,0,0,0,40.8,0,2
2011-09-13,4,-63.244,45.8675,21,0,0,0,0,178,0,15,0,0,0,338,0,0
2011-09-13,5,-62.9675,45.93883333,27,0,0,0,0,2177,0,2,0,0,0,41,0,28
2011-09-13,6,-62.8785,45.8175,29,0,0,0,0,1597.4,0,0,0,0,0,2.9,0,0
2011-09-13,7,-62.4605,45.91666667,37,0,0,0,0,7484.6,0,0,0,0,0,0,0,449.6
2011-09-13,8,-62.07583333,45.86183333,36,0,0,0,0,9951,0,0,0,0,0,4,0,0
2011-09-13,9,-62.11016667,45.98383333,42,0,0,0,0,2737.9,0,0,0,0,0,0,0,0
2011-09-13,10,-61.8805,45.93766667,42,0,0,0,0,188.6,0,0,0,0,0,0,0,0
2011-09-14,11,-61.712,45.79,34,0,0,0,0,2181.7,0,0,0,0,1,10.7,0,0
2011-09-14,12,-61.66516667,45.77016667,32,0,0,0,0,1773.6,0,0,0,0,1.2,23.6,0,0
2011-09-14,13,-61.60216667,45.731,28,0,0,0,0,2240,0,0,0,0,0,21.4,0,3.9
2011-09-14,14,-61.71833333,45.86866667,39,0,0,0,0,9793.2,0,0,0,0,0,0,0,0
2011-09-14,15,-61.6605,45.98883333,42,0,0,0,0,6893.6,0,0,0,0,0,0,0,0
2011-09-14,16,-61.98816667,46.18933333,43,0,0,0,0,5986.2,0,0,0,0,0,0,0,0
2011-09-14,17,-61.5555,46.43116667,58,0,0,0,0,907,0,0,1,0,0,0,0,0
2011-09-14,18,-61.67933333,46.628,65,0,0,0,0,285,0,0,0,0,0,0,0,0
2011-09-15,19,-61.84883333,46.80966667,71,0,0,0,0,0,0,0,15.9,0,0,0,0,0
2011-09-15,20,-61.73616667,46.94833333,48,0,0,0,0,1,0,0,1,0,0,0,0,0
2011-09-15,21,-62.02133333,47.11516667,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-15,22,-62.08766667,47.017,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-15,23,-61.98866667,46.66966667,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-15,24,-62.3555,46.57566667,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-15,25,-62.71866667,46.50416667,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-15,26,-62.35516667,46.71333333,62,0,0,0,0,46,0,0,0,0,0,0,0,0
2011-09-16,27,-62.4015,46.94683333,52,0,0,0,0,0,0,0,142,0,0,0,0,0
2011-09-16,28,-62.71866667,46.9415,64,0,0,0,0,27,0,0,14,0,0,0,0,0
2011-09-16,29,-62.74333333,46.73766667,54,0,0,0,0,83.6,0,0,1,0,0,0,0,0
2011-09-17,32,-63.5905,46.67933333,31,0,0,0,0,402,0,0,0,0,0,0,0,6
2011-09-17,33,-63.69233333,46.67133333,28,0,0,0,0,3.9,0,0,0,0,0,0,0,1790.8
2011-09-17,34,-63.60166667,46.76166667,35,0,0,0,0,1263,0,0,0,0,0,0,0,51
2011-09-17,35,-63.38783333,46.874,46,0,0,0,0,432.3,0,0,5.2,0,0,0,0,0
2011-09-17,36,-63.258,46.954,56,0,0,0,0,3,0,0,524,0,0,0,0,1
2011-09-17,37,-63.51183333,47.049,54,0,0,0,0,4,0,0,187,0,0,0,0,2
2011-09-17,38,-63.86916667,46.88233333,28,0,0,0,0,0,0,0,0,0,0,316,0,3.1
2011-09-18,39,-63.91733333,47.21433333,32,0,0,0,0,39.1,0,0,0,0,0,0,0,0
2011-09-18,40,-64.08733333,47.15066667,34,0,0,0,0,69,0,0,0,0,0,66,0,0
2011-09-18,41,-64.56483333,46.82266667,26,0,0,0,0,4,0,0,1,0,0,18,0,617
2011-09-18,42,-64.57133333,46.91083333,28,0,0,0,0,0,0,0,0,0,0,316,0,8
2011-09-18,43,-64.45,46.93583333,35,0,0,0,0,467,0,0,0,0,0,0,0,1
2011-09-18,44,-64.47483333,47.1185,34,0,0,0,0,0,0,0,0,0,0,2.1,0,999.6
2011-09-18,45,-64.42333333,47.42,46,0,0,0,0,2750,0,0,0,0,0,1,0,282
2011-09-18,46,-64.65383333,47.50183333,26,0,0,0,0,17,0,0,0,0,0,1022.2,0,362.9
2011-09-18,47,-64.52583333,47.67633333,29,0,0,0,0,86.5,0,0,0,0,0,33.5,0,1.2
2011-09-18,48,-64.37716667,47.725,35,0,0,0,0,56.8,0,1,0,0,0,1,0,2
2011-09-19,49,-64.04766667,47.746,80,0,0,0,0,1,0,0,84.4,0,0,0,0,0
2011-09-19,50,-63.93266667,47.85583333,69,0,0,0,0,0,0,0,84,0,0,0,0,0
2011-09-19,51,-63.75716667,48.02216667,98,0,0,0,0,0,0,0,37,0,0,0,0,0
2011-09-19,52,-64.02133333,48.06216667,44,0,0,0,0,70,0,0,0,0,0,0,0,0
2011-09-19,53,-64.49283333,48.17,87,0,0,0,0,0,0,0,124,0,0,0,0,0
2011-09-19,54,-64.93066667,47.9415,70,0,0,0,0,0,0,0,2,0,0,0,0,0
2011-09-19,55,-65.25,47.889,70,0,0,0,0,0,0,0,2.9,0,0,1,0,0
2011-09-21,56,-65.86916667,47.94216667,27,0,0,0,0,22,0,0,0,0,0,330,0,0
2011-09-21,57,-65.656,47.93916667,37,0,0,0,0,62,0,7,0,0,0,107,0,0
2011-09-21,58,-64.62333333,48.15433333,86,0,0,0,0,0,0,0,23,0,0,0,0,0
2011-09-21,59,-64.502,48.29966667,104,0,0,0,0,0,0,0,177.1,0,0,0,0,0
2011-09-21,60,-64.23933333,48.3115,112,0,0,0,0,83.6,1,0,55.4,0,0,0,0,0
2011-09-21,61,-64.1235,48.27683333,105,0,0,0,0,35,0,0,7.2,0,0,0,0,0
2011-09-22,62,-63.804,48.42483333,119,0,0,0,0,0,0,0,9.3,0,0,0,0,0
2011-09-22,63,-64.10283333,48.5275,102,0,0,0,0,0,0,0,19,0,0,0,0,0
2011-09-22,64,-63.9895,48.99383333,284,0,0,0,0,0,0,0,23.3,0,0,0,0,0
2011-09-22,65,-63.76183333,48.917,298,0,2,0,0,1,0,0,5,19,1,0,0,0
2011-09-22,66,-63.6085,48.81833333,227,0,1,0,0,0,0,0,53,3,1,0,0,0
2011-09-22,67,-63.392,48.61683333,148,0,0,0,0,0,0,0,87,0,0,0,0,0
2011-09-23,68,-63.27316667,48.71783333,243,0,2,0,0,0,0,4,305,0,0,0,0,0
2011-09-23,69,-62.98333333,48.6155,343,0,5.8,0,0,0,0,0,61.3,2.9,0,0,0,0
2011-09-23,71,-63.38966667,48.40583333,108,0,0,0,0,0,0,0,17.5,0,0,0,0,0
2011-09-23,72,-63.24566667,48.39233333,74,0,0,0,0,0,0,0,3499,0,0,0,0,0
2011-09-23,74,-63.091,48.39266667,53,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-23,75,-62.894,48.15816667,73,0,0,0,0,1.1,0,0,8813.6,0,0,0,0,0
2011-09-23,76,-63.08433333,48.17116667,75,0,0,0,0,0,0,0,1560,0,0,0,0,0
2011-09-23,77,-63.18183333,48.00733333,65,0,0,0,0,0,0,0,1918,0,0,0,0,0
2011-09-24,78,-63.37133333,48.01216667,92,0,0,0,0,1,0,0,375,0,0,0,0,0
2011-09-24,79,-63.77866667,48.02416667,98,0,0,0,0,0,1,0,39.9,0,0,0,0,0
2011-09-24,80,-63.35683333,47.86233333,78,0,0,0,0,0,0,0,1350,0,0,0,0,0
2011-09-24,81,-62.94833333,47.63266667,56,0,1,0,0,0,0,0,12235,0,0,0,0,0
2011-09-24,82,-63.18433333,47.60283333,66,0,0,0,0,0,0,0,2927,0,0,0,0,0
2011-09-24,84,-63.335,47.69416667,74,0,0,0,0,0,0,0,137.9,0,0,0,0,0
2011-09-24,85,-64.27733333,47.51883333,57,0,0,0,0,1,0,0,0,0,0,1,0,0
2011-09-25,86,-64.185,47.27316667,46,0,0,0,0,1,0,0,35,0,0,19,0,0
2011-09-25,87,-64.04816667,47.308,36,0,0,0,0,4.9,0,0,0,0,0,29.2,0,0
2011-09-25,88,-63.73416667,47.351,67,0,0,0,0,0,0,0,581.9,0,0,1.4,0,0
2011-09-25,89,-63.17466667,47.23416667,65,0,0,0,0,0,0,0,2648.7,0,0,0,0,0
2011-09-25,90,-63.33383333,47.04083333,55,0,0,0,0,0,0,0,725,0,0,0,0,0
2011-09-25,91,-62.90516667,47.03316667,58,0,0,0,0,2.2,0,0,3008.5,0,0,0,0,0
2011-09-25,92,-62.77433333,46.99916667,62,0,0,0,1,0,0,0,2607.5,0,0,0,0,0
2011-09-26,94,-62.64466667,47.26416667,66,0,0,0,0,0,0,0,3465,0,0,0,0,0
2011-09-26,95,-62.403,47.4495,61,0,0,0,0,0,0,0,3669.2,0,0,0,0,0
2011-09-26,96,-62.6515,47.513,62,0,0,0,1,0,0,0,10850,0,0,0,0,0
2011-09-26,97,-62.5495,47.62166667,75,0,0,0,0,0,0,0,6574.9,0,0,0,0,0
2011-09-26,98,-62.187,47.56533333,49,0,0,0,0,0,0,0,267,0,0,0,0,0
2011-09-26,99,-62.09616667,47.47,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-26,100,-61.8725,47.59616667,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-26,101,-61.74666667,47.6915,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-26,102,-62.11216667,47.80016667,54,0,0,0,0,0,0,0,22.9,0,0,0,0,0
2011-09-26,103,-62.11066667,47.94616667,57,0,0,0,0,1,0,0,66.9,0,0,0,0,0
2011-09-27,104,-62.421,47.88183333,80,0,0,0,0,1,0,0,5288.9,0,0,0,0,0
2011-09-27,105,-62.77533333,47.97733333,78,0,0,0,0,0,0,0,6371.2,0,0,0,0,0
2011-09-27,106,-62.51766667,48.057,62,0,0,0,0,0,0,0,2013,0,0,0,0,0
2011-09-27,108,-62.22533333,48.06633333,80,0,0,0,0,0,0,0,3783,0,0,0,0,0
2011-09-27,109,-62.65483333,48.30116667,96,0,0,0,0,2,0,0,962,0,0,0,0,0
2011-09-27,110,-62.40433333,48.27066667,72,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-27,111,-62.33266667,48.4345,368,0,10.3,0,0,0,0,0,79.3,5.1,0,0,0,0
2011-09-27,113,-62.19883333,48.27533333,114,0,1.4,0,0,0,0,0,66.8,0,0,0,0,0
2011-09-28,114,-62.063,48.3485,272,0,0,0,0,3,0,0,15,0,0,0,0,1
2011-09-28,115,-61.321,48.20683333,368,0,9,0,0,0,0,0,2,2,0,0,0,0
2011-09-28,116,-61.58883333,48.139,96,0,0,0,0,0,0,0,74.1,1,0,0,0,0
2011-09-28,117,-61.63016667,47.97733333,57,0,0,0,0,0,0,0,68.9,0,0,0,0,0
2011-09-28,118,-61.36666667,47.9165,57,0,0,0,0,0,0,0,1.5,0,0,0,0,0
2011-09-28,119,-60.84383333,47.945,282,0,9,0,0,0,0,0,0,0,0,0,0,0
2011-09-28,120,-60.82,47.88533333,138,0,0,0,0,0,0,0,304.7,0,0,0,0,0
2011-09-28,121,-61.18366667,47.76666667,28,0,0,0,0,0,0,1,0,0,0,0,0,1
2011-09-29,122,-61.13233333,47.75583333,30,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-09-29,123,-60.767,47.52483333,52,0,0,0,0,0,0,0,8,0,0,0,0,0
2011-09-29,125,-60.5455,47.63116667,115,0,0,0,0,0,0,0,8.2,0,0,0,0,0
2011-09-29,126,-60.33383333,47.392,89,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-29,127,-60.1875,47.322,288,0,2.5,0,0,8.6,0,0,9.9,0,0,0,0,0
2011-09-29,128,-60.24433333,47.23483333,205,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-09-29,129,-60.52716667,47.091,151,0,0,0,0,7,0,0,16,0,0,0,0,1
2011-09-30,130,-60.47933333,47.247,151,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-30,131,-60.67116667,47.28483333,58,0,1,0,0,1,0,0,0,0,0,0,0,0
2011-09-30,132,-61.11683333,47.39966667,43,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-30,133,-61.35583333,47.35,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-30,134,-61.26616667,47.3025,42,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-09-30,135,-61.1895,47.30783333,47,0,0,0,0,33.1,0,0,0,0,0,0,0,0
2011-09-30,136,-61.01066667,47.22166667,62,0,0,0,0,51.3,0,0,446.4,0,0,0,0,0
2011-09-30,137,-60.75616667,47.10683333,160,0,0,0,0,15.2,0,0,123.7,0,0,0,1.2,0
2011-09-30,138,-60.98883333,46.8795,123,0,0,0,0,50,0,0,28,0,5,0,0,0
2011-10-01,139,-61.17783333,47.003,59,0,0,0,0,231,0,0,616,0,0,0,0,0
2011-10-01,140,-61.291,46.9915,49,0,0,0,0,43,0,0,140,0,0,0,0,0
2011-10-01,141,-61.26516667,46.8845,57,0,0,0,0,93,0,0,483,0,0,0,0,0
2011-10-01,142,-61.72383333,46.887,55,0,0,0,0,126,0,0,9399,0,0,0,0,0
2011-10-01,143,-61.5955,46.8715,56,0,0,0,0,84,0,0,6356,0,0,0,0,0
2011-10-01,144,-61.51933333,46.6605,64,0,0,0,0,29.2,0,0,0,0,0,0,0,0
2011-10-01,145,-61.699,46.287,57,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-10-01,146,-62.14516667,46.15016667,39,0,0,0,0,4,0,0,0,0,0,0,0,0
2012-09-04,2,-63.58133333,45.97466667,16,0,0,0,0,0,0,3656,0,0,0,2816,0,2
2012-09-05,3,-63.431,45.92183333,18,0,0,0,0,0,0,188.3,0,0,0,804.7,0,0
2012-09-05,4,-63.20316667,45.88716667,23,0,0,0,0,433.8,0,8.8,0,0,0,50,0,0
2012-09-05,5,-62.64866667,45.94416667,24,0,0,0,0,262.9,0,0,0,0,0,1657.1,0,0
2012-09-05,6,-62.46716667,45.82716667,17,0,0,0,0,0,0,36,0,0,0,1165,0,3
2012-09-05,7,-62.43316667,45.90416667,36,0,0,0,0,15,0,9,0,0,0,42,0,1.5
2012-09-06,8,-62.3485,45.9955,32,0,0,0,0,805.9,0,1.5,0,0,0,10.3,0,0
2012-09-06,9,-62.126,46.01683333,37,0,0,0,0,188,0,2,0,0,0,0,0,0
2012-09-06,10,-62.11883333,46.1035,40,0,0,0,0,18631.3,0,0,0,0,0,0,0,42.2
2012-09-06,11,-62.119,45.857,36,0,0,0,0,17400,0,0,0,0,0,7.1,0,0
2012-09-06,12,-61.85416667,45.86216667,33,0,0,0,0,32991.4,0,0,0,0,0,4.3,0,0
2012-09-06,13,-61.76316667,45.71,25,0,0,0,0,3138,0,0,0,0,0,280.5,0,78
2012-09-06,14,-61.5765,45.74433333,27,0,0,0,0,14440.3,0,0,0,0,0,159.7,0,45.8
2012-09-06,15,-61.68383333,45.81266667,36,0,0,0,0,74,0,0,0,0,1.1,2.2,0,0
2012-09-07,16,-61.57133333,46.1075,48,0,0,0,0,1075,0,0,0,0,0,0,0,0
2012-09-07,17,-61.62783333,46.2715,60,0,0,0,0,384,0,0,23,0,1,0,0,0
2012-09-07,18,-61.94933333,46.34133333,31,0,0,0,0,51251.4,0,0,0,0,0,0,0,2.9
2012-09-07,19,-61.5555,46.37516667,63,0,0,0,0,146,0,0,0,0,0,0,0,0
2012-09-07,20,-61.55783333,46.447,58,0,0,0,0,3129.6,0,0,20.4,0,0,0,0,0
2012-09-07,21,-61.64933333,46.6045,62,0,0,0,0,1.9,0,0,2.9,0,0,0,0,0
2012-09-07,22,-61.67116667,46.75283333,70,0,0,0,0,1,0,0,26,0,0,0,0,0
2012-09-07,23,-61.56366667,46.76316667,73,0,0,0,0,1.4,0,0,5.6,0,0,0,0,0
2012-09-07,24,-61.50216667,46.64466667,66,0,0,0,0,1,0,0,10.3,0,0,0,0,0
2012-09-08,25,-61.437,46.68266667,67,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-08,26,-61.3585,46.95583333,52,0,0,0,0,0,0,0,85.4,0,0,0,0,0
2012-09-08,27,-61.026,46.91683333,96,0,0,0,0,2.9,0,0,21.4,0,0,0,0,0
2012-09-08,28,-61.17083333,47.13133333,56,0,0,0,0,0,0,0,779.7,0,0,0,0,0
2012-09-08,29,-61.65133333,46.9025,52,0,0,0,0,0,0,0,10,0,0,0,0,0
2012-09-09,30,-61.91216667,46.943,52,0,0,0,0,0,0,0,1.5,0,0,0,0,0
2012-09-09,31,-62.1005,46.86133333,60,0,0,0,0,0,0,0,5.8,0,0,0,0,0
2012-09-09,32,-61.84733333,46.849,60,0,0,0,0,1,0,0,68.3,0,0,0,0,0
2012-09-09,33,-61.70916667,47.0285,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09,34,-61.585,47.25316667,24,0,0,0,0,891.4,0,0,0,0,0,0,0,98.3
2012-09-09,35,-61.32416667,47.34483333,35,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-10,36,-61.1135,47.23066667,58,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-10,37,-60.88383333,47.123,110,0,0,0,0,0,0,0,16,0,0,0,0,0
2012-09-10,38,-60.77266667,47.03933333,141,0,0,0,0,7.5,0,0,14.9,0,2.1,0,0,0
2012-09-10,39,-60.57466667,47.13816667,169,0,0,0,0,1,0,0,2,0,3,0,0,0
2012-09-10,40,-60.38433333,47.09583333,156,0,0,0,0,2.8,0,0,0,0,1.4,0,0,0
2012-09-10,41,-60.17766667,47.3135,288,0,3.1,0,0,0,0,0,0,0,0,0,0,0
2012-09-10,42,-60.38216667,47.40833333,84,0,0,0,0,1.3,0,0,0,0,0,0,0,0
2012-09-10,43,-60.48216667,47.38866667,77,0,0,0,0,1.1,0,0,0,0,0,0,0,0
2012-09-11,44,-60.55866667,47.40683333,76,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11,45,-60.726,47.35383333,64,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11,46,-60.79,47.525,53,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11,47,-60.83833333,47.594,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11,49,-60.55866667,47.59883333,90,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11,50,-60.51816667,47.713,278,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11,51,-60.79316667,47.86183333,137,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12,52,-60.912,47.81133333,66,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-12,53,-61.163,47.77166667,30,0,0,0,0,0,2,0,0,0,0,0,0,0
2012-09-12,54,-60.93783333,47.9965,292,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12,55,-61.3455,47.96966667,62,0,2,0,0,0,0,0,0,0,0,0,0,0
2012-09-12,56,-61.3855,48.14283333,239,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12,57,-61.529,48.06383333,65,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12,58,-61.6045,48.06783333,65,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12,59,-61.73083333,47.88216667,57,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-13,60,-62.06816667,48.02033333,59,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-13,61,-62.131,48.20316667,103,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-13,63,-62.068,48.22,107,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-13,64,-61.92883333,48.26233333,234,0,0,0,0,1,1,0,0,0,0,0,0,0
2012-09-13,65,-62.06333333,48.35033333,277,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-13,66,-62.34516667,48.4375,370,0,87.9,0,0,0,0,0,17.8,27.3,0,0,0,0
2012-09-13,72,-62.52916667,48.26033333,84,0,0,0,0,1.4,0,0,1.4,0,0,0,0,0
2012-09-14,73,-62.65133333,48.18266667,98,0,0,0,0,0,0,0,16.5,0,0,0,0,0
2012-09-14,74,-62.4835,48.061,60,0,0,0,0,0,0,0,3,0,0,0,0,0
2012-09-14,75,-62.92083333,48.06366667,66,0,0,0,0,0,0,0,81.8,0,0,0,0,0
2012-09-14,76,-62.96183333,47.906,69,0,0,0,0,0,0,0,2488.1,0,0,0,0,0
2012-09-14,77,-63.12833333,47.98416667,57,0,0,0,0,0,0,0,272.4,0,0,0,0,0
2012-09-14,78,-63.23283333,47.89533333,71,0,0,0,0,0,0,0,199,0,0,0,0,0
2012-09-14,79,-63.26916667,47.82933333,80,0,0,0,0,0,0,0,79.4,0,0,0,0,0
2012-09-14,80,-63.504,47.88216667,64,0,0,0,0,0,0,0,4.6,0,0,0,0,0
2012-09-14,81,-63.64216667,48.0595,97,0,0,0,0,0,0,0,452.7,0,0,0,0,0
2012-09-15,83,-63.31183333,48.01133333,88,0,0,0,0,0,0,0,42.1,0,0,0,0,0
2012-09-15,84,-63.32916667,48.27533333,80,0,0,0,0,0,0,0,263.5,0,0,0,0,0
2012-09-15,85,-63.23633333,48.32733333,55,0,0,0,0,0,0,0,258.6,0,0,0,0,0
2012-09-15,86,-63.0675,48.33666667,56,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-15,87,-62.87766667,48.51766667,330,0,36.9,0,0,0,0,0,193.5,8.8,0,0,0,0
2012-09-15,88,-63.1945,48.675,254,0,11,0,0,0,0,0,413,0,1,0,0,0
2012-09-15,89,-63.34083333,48.93233333,349,0,9.3,0,0,0,0,0,22.8,6.2,0,0,0,0
2012-09-15,90,-63.43183333,48.859,299,0,13,0,0,0,0,0,47,6,0,0,0,0
2012-09-16,91,-63.839,48.9915,328,0,8.8,0,0,0,0,0,55.4,142.9,0,0,0,0
2012-09-16,92,-63.7305,48.86883333,256,0,3.9,0,0,1.9,0,0,30.1,23.3,0,0,0,0
2012-09-16,93,-63.98416667,48.51366667,121,0,0,0,0,0,0,0,229.7,6.1,0,0,0,0
2012-09-16,94,-64.11833333,48.42316667,71,0,0,0,0,0,0,0,1611.5,0,0,0,0,0
2012-09-16,95,-63.6095,48.50633333,139,0,0,0,0,0,0,0,3070.5,0,0,0,0,0
2012-09-17,96,-63.35533333,48.50483333,123,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,0
2012-09-17,97,-63.78483333,48.26533333,83,0,0,0,0,0,0,0,2791.8,0,0,0,0,0
2012-09-17,98,-63.70633333,48.247,93,0,0,0,0,0,0,0,4488.6,0,0,0,0,0
2012-09-17,99,-63.93616667,48.25383333,70,0,0,0,0,0,0,0,1496.3,0,0,0,0,0
2012-09-17,100,-64.232,48.21283333,60,0,0,0,0,0,0,0,1577,0,0,0,0,0
2012-09-18,101,-65.73333333,47.94,37,0,0,0,0,4,0,1,30,0,0,0,0,0
2012-09-19,102,-65.41183333,47.88883333,60,0,0,0,0,0,0,1.9,149.7,0,0,0,0,0
2012-09-19,103,-65.126,47.863,46,0,0,0,0,2.9,0,1,7.8,0,0,0,0,0
2012-09-19,104,-64.87333333,47.94,60,0,0,0,0,0,0,0,90.4,0,0,0,0,0
2012-09-19,105,-64.81583333,48.05,86,0,0,0,0,0,0,0,65,0,0,0,0,0
2012-09-19,107,-64.60916667,48.09283333,79,0,0,0,0,0,0,0,44.7,0,0,0,0,0
2012-09-19,108,-63.95383333,48.08266667,62,0,0,0,0,0,1,0,47,0,0,0,0,0
2012-09-19,109,-64.19333333,47.9625,33,0,0,0,0,750.3,0,2.2,0,0,0,0,0,0
2012-09-20,110,-63.82933333,47.85383333,87,0,0,0,0,1,0,0,42.8,0,0,0,0,0
2012-09-20,111,-63.87833333,47.80683333,89,0,0,0,0,0,0,0,31,0,0,0,0,0
2012-09-20,113,-64.1995,47.79616667,53,0,0,0,0,1396,0,0,0,0,0,0,0,0
2012-09-20,114,-64.46266667,47.71416667,30,0,0,0,0,5800.7,0,0,0,0,0,0,0,149.3
2012-09-20,115,-64.32866667,47.64083333,50,0,0,0,0,1,0,0,137,0,0,0,0,0
2012-09-20,116,-64.65933333,47.576,23,0,0,0,0,1283,0,0,0,0,0,9,0,259
2012-09-20,117,-64.38833333,47.51833333,47,0,0,0,0,1,0,0,0,0,0,0,0,4.9
2012-09-20,118,-63.794,47.5535,69,0,0,0,0,0,0,0,314,0,0,0,0,0
