Survey.Year,Trip.identifier,Tow.number,Sample.identifier,Specimen.identifer,ITIS.TSN,Species.code,Scientific.name,English.common.name,French.common.name,LSID,Fork.length..mm.,Total.length..mm.,Standard.length..mm.,Second.dorsal.length..mm.,Sex,Weight..g.,Age.sample,Age,Genetics..DNA..sample
2012,72189,2,389073,12117780,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,300,NA,NA,NA,2,186,YES,NA,NO
2012,72189,2,389073,12117781,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,245,NA,NA,NA,1,96,YES,NA,NO
2012,72189,2,389073,12117782,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,180,NA,NA,NA,1,38,YES,NA,NO
2012,72189,2,389073,12117783,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,280,NA,NA,NA,2,140,YES,3,NO
2012,72189,2,389073,12117784,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,240,NA,NA,NA,2,74,YES,NA,NO
2012,72189,2,389073,12117785,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,255,NA,NA,NA,2,100,YES,NA,NO
2012,72189,2,389073,12117786,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,270,NA,NA,NA,2,128,YES,NA,NO
2012,72189,2,389073,12117787,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,240,NA,NA,NA,2,88,YES,NA,NO
2012,72189,2,389073,12117788,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,240,NA,NA,NA,2,76,YES,NA,NO
2012,72189,2,389073,12117789,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,275,NA,NA,NA,1,128,YES,4,NO
2012,72189,2,389073,12117790,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,250,NA,NA,NA,2,106,YES,NA,NO
2012,72189,2,389073,12117791,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,295,NA,NA,NA,2,158,YES,2,NO
2012,72189,2,389073,12117792,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,290,NA,NA,NA,2,142,YES,NA,NO
2012,72189,2,389073,12117793,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,235,NA,NA,NA,2,88,YES,NA,NO
2012,72189,2,389073,12117794,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,165,NA,NA,NA,2,30,YES,NA,NO
2012,72189,2,389073,12117795,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,140,NA,NA,NA,2,18,YES,1,NO
2012,72189,2,389073,12117796,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,215,NA,NA,NA,1,62,YES,NA,NO
2012,72189,2,389073,12117797,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,255,NA,NA,NA,1,110,YES,NA,NO
2012,72189,2,389073,12117798,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,260,NA,NA,NA,1,118,YES,2,NO
2012,72189,2,389073,12117799,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,280,NA,NA,NA,2,138,YES,2,NO
2012,72189,2,389073,12117800,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,125,NA,NA,NA,3,12,YES,NA,NO
2012,72189,2,389073,12117801,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,245,NA,NA,NA,2,98,YES,NA,NO
2012,72189,2,389073,12117802,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,215,NA,NA,NA,2,60,YES,NA,NO
2012,72189,2,389073,12117803,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,255,NA,NA,NA,2,96,YES,NA,NO
2012,72189,2,389073,12117804,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,280,NA,NA,NA,2,126,YES,NA,NO
2012,72189,2,389073,12117805,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,230,NA,NA,NA,2,72,YES,NA,NO
2012,72189,2,389078,12117730,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,190,NA,NA,1,NA,NO,NA,NO
2012,72189,2,389078,12117731,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,160,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389078,12117732,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,240,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389078,12117733,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,210,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389078,12117734,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,240,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117706,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,320,NA,NA,1,NA,NO,NA,NO
2012,72189,2,389077,12117707,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,310,NA,NA,1,NA,NO,NA,NO
2012,72189,2,389077,12117708,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,350,NA,NA,1,NA,NO,NA,NO
2012,72189,2,389077,12117709,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,280,NA,NA,1,NA,NO,NA,NO
2012,72189,2,389077,12117710,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,270,NA,NA,1,NA,NO,NA,NO
2012,72189,2,389077,12117711,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,320,NA,NA,1,NA,NO,NA,NO
2012,72189,2,389077,12117712,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,320,NA,NA,1,NA,NO,NA,NO
2012,72189,2,389077,12117713,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,330,NA,NA,1,NA,NO,NA,NO
2012,72189,2,389077,12117714,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,300,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117715,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,360,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117716,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,330,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117717,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,310,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117718,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,300,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117719,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,330,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117720,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,320,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117721,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,360,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117722,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,270,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117723,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,280,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117724,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,260,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117725,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,330,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117726,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,330,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117727,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,270,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117728,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,340,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389077,12117729,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,300,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117652,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,360,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117653,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,350,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117654,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,350,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117655,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,380,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117656,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,390,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117657,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,350,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117658,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,400,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117659,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,410,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117660,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,370,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117661,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,370,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117662,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,330,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117663,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,340,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117664,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,380,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117665,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,310,NA,NA,2,NA,NO,NA,NO
2012,72189,2,389075,12117666,172921,628,PAROPHRYS VETULUS,ENGLISH SOLE,CARLOTTIN ANGLAIS,urn:lsid:marinespecies.org:taxname:254393,NA,370,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389081,12117888,159988,38,APRISTURUS BRUNNEUS,BROWN CAT SHARK,HOLBICHE BRUNE,urn:lsid:marinespecies.org:taxname:158512,NA,440,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389081,12117889,159988,38,APRISTURUS BRUNNEUS,BROWN CAT SHARK,HOLBICHE BRUNE,urn:lsid:marinespecies.org:taxname:158512,NA,520,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389081,12117890,159988,38,APRISTURUS BRUNNEUS,BROWN CAT SHARK,HOLBICHE BRUNE,urn:lsid:marinespecies.org:taxname:158512,NA,380,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389081,12117891,159988,38,APRISTURUS BRUNNEUS,BROWN CAT SHARK,HOLBICHE BRUNE,urn:lsid:marinespecies.org:taxname:158512,NA,360,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389081,12117892,159988,38,APRISTURUS BRUNNEUS,BROWN CAT SHARK,HOLBICHE BRUNE,urn:lsid:marinespecies.org:taxname:158512,NA,390,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389082,12117918,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,840,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389082,12117919,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,780,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389082,12117920,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,740,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389082,12117921,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,790,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389082,12117922,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,700,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389082,12117923,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,770,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389082,12117924,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,780,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389082,12117925,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,750,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389082,12117926,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,780,NA,NA,1,NA,NO,NA,NO
2012,72189,3,389082,12117927,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,720,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389082,12117928,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,760,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389082,12117929,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,870,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389082,12117930,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,650,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389082,12117931,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,670,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389082,12117932,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,900,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389082,12117933,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,700,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389082,12117934,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,820,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389082,12117935,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,590,NA,NA,2,NA,NO,NA,NO
2012,72189,3,389082,12117936,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,710,NA,NA,2,NA,NO,NA,NO
2012,72189,3,394142,12117835,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,360,1,NA,NO,NA,NO
2012,72189,3,394142,12117836,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,350,1,NA,NO,NA,NO
2012,72189,3,394142,12117837,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,340,1,NA,NO,NA,NO
2012,72189,3,394142,12117838,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,360,1,NA,NO,NA,NO
2012,72189,3,394142,12117839,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,360,1,NA,NO,NA,NO
2012,72189,3,394142,12117840,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,360,1,NA,NO,NA,NO
2012,72189,3,394142,12117841,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,320,1,NA,NO,NA,NO
2012,72189,3,394142,12117842,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,350,1,NA,NO,NA,NO
2012,72189,3,394142,12117843,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,350,1,NA,NO,NA,NO
2012,72189,3,394142,12117844,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,330,1,NA,NO,NA,NO
2012,72189,3,394142,12117845,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,330,1,NA,NO,NA,NO
2012,72189,3,394142,12117846,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,350,1,NA,NO,NA,NO
2012,72189,3,394142,12117847,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,350,1,NA,NO,NA,NO
2012,72189,3,394142,12117848,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,350,1,NA,NO,NA,NO
2012,72189,3,394142,12117849,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,420,2,NA,NO,NA,NO
2012,72189,3,394142,12117850,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,420,2,NA,NO,NA,NO
2012,72189,3,394142,12117851,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,430,2,NA,NO,NA,NO
2012,72189,3,394142,12117852,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,390,2,NA,NO,NA,NO
2012,72189,3,394142,12117853,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,420,2,NA,NO,NA,NO
2012,72189,3,394142,12117854,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,330,2,NA,NO,NA,NO
2012,72189,3,394142,12117855,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,430,2,NA,NO,NA,NO
2012,72189,3,394142,12117856,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,370,2,NA,NO,NA,NO
2012,72189,3,394142,12117857,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,340,2,NA,NO,NA,NO
2012,72189,3,394142,12117858,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,320,2,NA,NO,NA,NO
2012,72189,3,394142,12117859,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,370,2,NA,NO,NA,NO
2012,72189,3,394142,12117860,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,380,2,NA,NO,NA,NO
2012,72189,3,394142,12117861,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,420,2,NA,NO,NA,NO
2012,72189,3,394142,12117862,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,420,2,NA,NO,NA,NO
