MISSION,SETNO,SPEC,TOTWGT,TOTNO
NED2011002,26,10,4.13,3
NED2012002,26,10,1.457,1
NED2013002,26,10,4.67,4
NED2015002,26,10,0.694,1
TEL2005545,26,10,0.61,1
TEL2016002,26,10,5.41,1
TEL2017002,26,10,1.3,1
TEM1993134,26,10,366,118
TEM2004004,26,10,0.014,1
TEM2007685,26,10,26.45,13
TEM2008775,26,10,5.1,10
VEN2018002,26,10,5.96,4
HAM1979014,27,10,49,153
HAM1980033,27,10,1,2
HAM1980034,27,10,18,7
HAM1981048,27,10,72,39
HAM1981049,27,10,5,2
HAM1982072,27,10,2,5
NED1984024,27,10,6,5
NED1988097,27,10,2,1
NED1989116,27,10,4,3
NED1990133,27,10,7,3
NED1992165,27,10,10,5
NED1996237,27,10,22.2,7
NED1997254,27,10,23.36,6
NED2000965,27,10,4.19,2
NED2001003,27,10,98.76,30
NED2002002,27,10,946.65,161
NED2006001,27,10,0.98,1
NED2010001,27,10,1.6,1
NED2011002,27,10,20.36,15
NED2014002,27,10,0.01,1
NED2019102,27,10,0.5,1
TEL2005545,27,10,102.2,33
TEL2016002,27,10,2.24,3
TEL2016003,27,10,4.26,1
TEL2017002,27,10,6.34,4
TEL2020102,27,10,1.906,1
TEM1993134,27,10,50,30
TEM2004004,27,10,15.25,7
TEM2007685,27,10,23.2,8
VEN2018002,27,10,2.348,1
HAM1979013,28,10,10,4
HAM1980033,28,10,3,5
HAM1980034,28,10,7,4
HAM1981048,28,10,37,4
HAM1982071,28,10,0,2
HAM1982072,28,10,1,3
HAM1983095,28,10,5,2
NED1984024,28,10,24,14
NED1985041,28,10,19,9
NED1987077,28,10,7,2
NED1988097,28,10,16,2
NED1989116,28,10,1,1
NED1991148,28,10,125,42
NED1992165,28,10,17,9
NED1994200,28,10,9,2
NED1995216,28,10,83,42
NED1996237,28,10,18.92,7
NED1999871,28,10,1.12,1
NED2000965,28,10,64.94,24
NED2002002,28,10,23.49,8
NED2003002,28,10,1.855,1
NED2006001,28,10,1033.07,365
NED2009841,28,10,11.7,4
NED2011002,28,10,250.69,110
NED2014101,28,10,0.128,1
NED2015002,28,10,28.22,11
TEL2016002,28,10,13.82,6
TEL2016003,28,10,3.21,3
TEL2017002,28,10,9.6,6
TEL2020002,28,10,4.27,5
TEM1993134,28,10,78,17
TEM2004004,28,10,24.15,10
TEM2007685,28,10,55.8,18
TEM2008775,28,10,3.55,4
VEN2018002,28,10,2.63,1
HAM1979013,29,10,3,2
HAM1980033,29,10,24,26
HAM1980034,29,10,5,3
HAM1981048,29,10,66,7
HAM1981049,29,10,33,26
HAM1982071,29,10,1403,2366
HAM1982072,29,10,8,3
HAM1983095,29,10,9,5
NED1984024,29,10,2,1
NED1985041,29,10,63,15
NED1987077,29,10,5,1
NED1988097,29,10,13,3
NED1989116,29,10,20,2
NED1990133,29,10,2,2
NED1991148,29,10,49,23
NED1992165,29,10,31,26
NED1996237,29,10,1959.58,334
NED1999871,29,10,14.42,4
NED2000965,29,10,1869.17,278
NED2002002,29,10,50.73,16
NED2005001,29,10,6.76,2
NED2009841,29,10,105.67,33
NED2011002,29,10,32.44,17
NED2013002,29,10,2.86,3
NED2014002,29,10,1.444,1
NED2015002,29,10,7.7,3
TEL2016002,29,10,1.265,1
TEL2016003,29,10,11.96,7
TEL2020002,29,10,5.62,5
TEL2020102,29,10,11.26,3
TEM1993134,29,10,67,26
TEM2007685,29,10,11.756,6
VEN2018002,29,10,2.374,2
HAM1979013,30,10,21,17
HAM1979014,30,10,87,40
HAM1981049,30,10,34,17
HAM1982071,30,10,2,4
HAM1983095,30,10,48,12
NED1984024,30,10,0,1
NED1986059,30,10,6,2
NED1988097,30,10,2,1
NED1989116,30,10,24,6
NED1991148,30,10,70,17
NED1994200,30,10,5,1
NED1995216,30,10,114,52
NED1996237,30,10,75.2,19
NED1997254,30,10,25.47,12
NED1998773,30,10,2.4,2
NED1999871,30,10,0.8,1
NED2000965,30,10,3.41,2
NED2001003,30,10,2.69,2
NED2002002,30,10,44.83,17
NED2003002,30,10,1.3,1
NED2006001,30,10,24.02,15
NED2009841,30,10,25.18,7
NED2010001,30,10,4.14,2
NED2014002,30,10,2.64,2
NED2019102,30,10,1.152,2
TEL2016002,30,10,4.33,5
TEL2016003,30,10,0.456,2
TEL2017002,30,10,400.69,259
TEL2020002,30,10,3.94,8
TEM1993134,30,10,10,2
TEM2004004,30,10,63.2,16
TEM2007685,30,10,19.75,9
HAM1979014,31,10,44,22
HAM1980033,31,10,11,12
HAM1980034,31,10,16,6
HAM1982071,31,10,5,3
HAM1982072,31,10,1,8
HAM1983094,31,10,57,23
NED1985041,31,10,59,18
NED1986059,31,10,22,3
NED1988097,31,10,3,1
NED1989116,31,10,34,9
NED1990133,31,10,33,10
NED1991148,31,10,71,19
NED1992165,31,10,9,7
NED1994200,31,10,2,2
NED1995216,31,10,7,3
NED1996237,31,10,14.39,4
NED1997254,31,10,30.66,13
NED1998773,31,10,139.3,40
NED2000965,31,10,15.04,3
NED2001003,31,10,8.49,1
NED2002002,31,10,26.12,9
NED2003002,31,10,1.51,1
NED2005001,31,10,6.1,2
NED2006001,31,10,413.05,178
NED2009841,31,10,26.6,10
NED2010001,31,10,13.93,6
NED2011002,31,10,50.67,26
NED2012002,31,10,3.36,4
NED2014002,31,10,1.148,1
NED2014101,31,10,0.19,1
NED2015002,31,10,1.23,1
NED2019102,31,10,3.57,3
TEL2016002,31,10,13.07,8
TEL2017002,31,10,39.27,9
TEL2020002,31,10,19.47,17
TEM1993134,31,10,111,16
TEM2004004,31,10,38.25,10
TEM2007685,31,10,31,10
VEN2018002,31,10,2.014,1
HAM1979014,32,10,52,23
HAM1980033,32,10,31,46
HAM1980034,32,10,29,13
HAM1981049,32,10,19,3
HAM1982072,32,10,27,8
HAM1983095,32,10,55,22
NED1985041,32,10,33,8
NED1988097,32,10,9,4
NED1989116,32,10,515,93
NED1990133,32,10,35,10
NED1991148,32,10,105,41
NED1992165,32,10,4,1
NED1994200,32,10,11,6
NED1995216,32,10,7,3
NED1996237,32,10,9.72,6
NED1997254,32,10,28.94,11
NED1998773,32,10,103.13,37
NED1999871,32,10,2.92,2
NED2000965,32,10,3.95,2
NED2002002,32,10,4.34,2
NED2003002,32,10,20.78,10
NED2005001,32,10,85.65,24
NED2006001,32,10,233.53,77
NED2009841,32,10,30.7,10
NED2010001,32,10,2.1,1
NED2011002,32,10,1.21,1
NED2013002,32,10,1.152,1
NED2014101,32,10,0.762,2
TEL2016002,32,10,45.26,26
TEL2017002,32,10,54.64,32
TEM1993134,32,10,61,28
TEM2004004,32,10,28.05,9
TEM2007685,32,10,9.3,5
TEM2008775,32,10,0.75,1
HAM1979014,33,10,1,14
HAM1980033,33,10,25,7
HAM1980034,33,10,30,9
HAM1981048,33,10,3,6
HAM1981049,33,10,62,30
HAM1982071,33,10,30,17
HAM1982072,33,10,32,12
HAM1983094,33,10,1129,1190
HAM1983095,33,10,134,24
NED1985041,33,10,16,13
NED1988097,33,10,30,5
NED1989116,33,10,90,18
NED1990133,33,10,69,17
NED1991148,33,10,50,28
NED1994200,33,10,3,3
NED1995216,33,10,15,4
NED1996237,33,10,6.97,4
NED1997254,33,10,15.14,3
NED1998773,33,10,152.34,43
NED1999871,33,10,3.61,2
NED2000965,33,10,2.98,2
NED2001003,33,10,7.81,3
NED2003002,33,10,10.87,2
NED2005001,33,10,60.94,17
NED2006001,33,10,6.05,5
NED2009841,33,10,159.37,85
NED2011002,33,10,3.114,1
NED2012002,33,10,0.53,1
NED2013002,33,10,20.44,9
NED2014002,33,10,2.17,2
NED2014101,33,10,0.101,1
NED2019102,33,10,0.65,1
TEL2016002,33,10,15.02,9
TEL2017002,33,10,46.32,16
TEL2020002,33,10,447.6,320
TEL2020102,33,10,1.39,2
TEM2004004,33,10,10.75,4
TEM2007685,33,10,3.25,1
TEM2008775,33,10,0.45,2
HAM1979014,34,10,3,1
HAM1980034,34,10,57,14
HAM1981048,34,10,517,218
HAM1981049,34,10,69,16
HAM1982071,34,10,1,2
HAM1982072,34,10,3,1
HAM1983094,34,10,650,668
HAM1983095,34,10,132,24
NED1985041,34,10,10,4
NED1988097,34,10,1,3
NED1989116,34,10,9,3
NED1990133,34,10,222,35
NED1994200,34,10,2,1
NED1995216,34,10,6,3
NED1997254,34,10,1.1,1
NED1998773,34,10,77.7,36
NED1999871,34,10,7.63,4
NED2000965,34,10,18.2,6
NED2001003,34,10,2.14,1
NED2003002,34,10,11.04,3
NED2005001,34,10,128.38,38
NED2009841,34,10,15.44,12
NED2010001,34,10,4.54,2
NED2011002,34,10,6.77,2
NED2013002,34,10,2.286,1
NED2014002,34,10,3.35,3
NED2014101,34,10,0.17,1
NED2019102,34,10,1.5,1
TEL2016002,34,10,18.51,12
TEL2017002,34,10,42.82,34
TEL2020002,34,10,124.04,106
TEL2020102,34,10,1.326,1
TEM2004004,34,10,16.24,3
TEM2007685,34,10,2.15,2
TEM2008775,34,10,0.22,2
VEN2018002,34,10,9.04,4
HAM1979013,35,10,40,10
HAM1979014,35,10,6,6
HAM1980033,35,10,66,35
HAM1980034,35,10,20,7
HAM1981048,35,10,2,1
HAM1981049,35,10,35,11
HAM1982071,35,10,53,18
HAM1983095,35,10,31,9
NED1985041,35,10,7,9
NED1989116,35,10,5,3
NED1990133,35,10,272,45
NED1991148,35,10,159,50
NED1994200,35,10,7,3
NED1995216,35,10,4,1
NED1996237,35,10,5.18,3
NED1997254,35,10,1.56,1
NED1998773,35,10,36.3,28
NED1999871,35,10,20.33,12
NED2000965,35,10,27.46,10
NED2002002,35,10,13.25,7
NED2003002,35,10,33.66,13
NED2005001,35,10,199.54,51
NED2009841,35,10,3.33,4
NED2011002,35,10,9.91,6
NED2012002,35,10,1.34,1
NED2013002,35,10,1.862,1
NED2014002,35,10,6.57,6
NED2014101,35,10,1.416,1
NED2015002,35,10,3.645,1
NED2019002,35,10,4.74,2
NED2019102,35,10,0.932,1
TEL2016002,35,10,26.96,15
TEL2016003,35,10,1.182,2
TEL2017002,35,10,14.32,6
TEM1993134,35,10,7,2
TEM2004004,35,10,32.65,10
TEM2007685,35,10,76.35,21
TEM2008775,35,10,1.2,4
VEN2018002,35,10,4.92,3
HAM1979013,36,10,5,2
HAM1980033,36,10,115,76
HAM1980034,36,10,10,6
HAM1981048,36,10,31,33
HAM1982071,36,10,546,111
HAM1982072,36,10,3,2
HAM1983095,36,10,26,18
NED1984024,36,10,105,51
NED1985041,36,10,17,13
NED1989116,36,10,1,2
NED1990133,36,10,905,173
NED1992165,36,10,3,2
NED1995216,36,10,1,1
NED1997254,36,10,3.7,2
NED1998773,36,10,58.2,82
NED1999871,36,10,1.45,1
NED2000965,36,10,15.53,4
NED2001003,36,10,1.72,1
NED2002002,36,10,1.78,2
NED2003002,36,10,97.17,27
NED2005001,36,10,8.6,4
NED2006001,36,10,1.14,1
NED2012002,36,10,0.942,1
NED2014002,36,10,13.39,9
NED2019002,36,10,0.319,1
TEL2016002,36,10,47.56,29
TEL2016003,36,10,4.1,1
TEL2017002,36,10,1.34,1
TEL2020002,36,10,19.72,14
TEL2020102,36,10,0.34,1
TEM1993134,36,10,4,1
TEM2004004,36,10,3.7,2
TEM2008775,36,10,10.2,10
VEN2018002,36,10,3.96,3
HAM1979013,37,10,141,30
HAM1980034,37,10,29,8
HAM1981048,37,10,8,4
HAM1982071,37,10,51,8
HAM1982072,37,10,5,1
HAM1983095,37,10,38,12
NED1984024,37,10,5,8
NED1989116,37,10,37,13
NED1990133,37,10,248,73
NED1991148,37,10,4,7
NED1992165,37,10,64,21
NED1995216,37,10,2,1
NED1996237,37,10,16.84,9
NED1997254,37,10,4.09,3
NED1998773,37,10,16.2,10
NED1999871,37,10,2.97,2
NED2000965,37,10,11.3,4
NED2001003,37,10,5.81,2
NED2002002,37,10,10.9,5
NED2003002,37,10,19.92,6
NED2005001,37,10,10.78,6
NED2011002,37,10,1.266,1
NED2013002,37,10,3.31,2
NED2014002,37,10,2.23,2
NED2019102,37,10,1.492,1
TEL2016002,37,10,7.19,3
TEL2017002,37,10,0.674,1
TEL2020002,37,10,35.72,27
TEM1993134,37,10,3,3
TEM2004004,37,10,5.5,3
TEM2008775,37,10,0.675,1
VEN2018002,37,10,5.63,2
HAM1979013,38,10,21,16
HAM1980033,38,10,4,12
HAM1980034,38,10,13,9
HAM1981049,38,10,10,4
HAM1982071,38,10,184,192
HAM1982072,38,10,14,5
HAM1983094,38,10,850,443
HAM1983095,38,10,134,48
NED1984024,38,10,27,30
NED1988097,38,10,16,4
NED1989116,38,10,45,25
NED1990133,38,10,155,44
NED1991148,38,10,14,9
NED1992165,38,10,0,1
NED1996237,38,10,55.67,12
NED1997254,38,10,0.72,1
NED1998773,38,10,53.5,24
NED2002002,38,10,12.3,7
NED2003002,38,10,10.56,4
NED2005001,38,10,1.88,1
NED2009841,38,10,1,1
NED2010001,38,10,2.04,1
NED2011002,38,10,48.46,15
NED2012002,38,10,7.76,2
NED2013002,38,10,208.14,140
NED2014101,38,10,5.7,3
NED2019002,38,10,3.09,1
TEL2016002,38,10,19.74,15
TEL2017002,38,10,15.69,10
TEL2020002,38,10,1.16,1
TEM1993134,38,10,10,3
TEM2004004,38,10,76.2,30
TEM2007685,38,10,768.9,178
VEN2018002,38,10,4.5,2
HAM1979013,39,10,5,3
HAM1979014,39,10,59,17
HAM1980033,39,10,3,2
HAM1980034,39,10,4,1
HAM1981049,39,10,10,8
HAM1982071,39,10,74,9
HAM1982072,39,10,10,7
HAM1983094,39,10,17,45
HAM1983095,39,10,71,17
NED1985041,39,10,8,3
NED1988097,39,10,11,1
NED1989116,39,10,0,1
NED1990133,39,10,72,28
NED1991148,39,10,6,4
NED1992165,39,10,7,2
NED1996237,39,10,20.04,5
NED1998773,39,10,4.8,2
NED1999871,39,10,1.54,2
NED2001003,39,10,12.03,3
NED2002002,39,10,21.43,10
NED2003002,39,10,22.36,7
NED2005001,39,10,19.79,8
NED2011002,39,10,45.88,20
NED2013002,39,10,1.45,1
NED2019002,39,10,1.156,1
NED2019102,39,10,7.74,3
TEL2017002,39,10,7.61,3
TEL2020002,39,10,1.34,1
TEL2020102,39,10,1.872,1
TEM1993134,39,10,54,7
TEM2004004,39,10,19.6,8
TEM2007685,39,10,42.7,16
VEN2018002,39,10,1.66,1
HAM1979013,40,10,115,24
HAM1979014,40,10,0,1
HAM1980033,40,10,1,3
HAM1980034,40,10,83,15
HAM1981049,40,10,50,10
HAM1982071,40,10,10,2
HAM1982072,40,10,3,2
HAM1983094,40,10,7,1
HAM1983095,40,10,10,3
NED1984024,40,10,2,1
NED1985041,40,10,2,1
NED1986059,40,10,36,12
NED1989116,40,10,3,1
NED1990133,40,10,1101,208
NED1991148,40,10,28,12
NED1992165,40,10,5,4
NED1994200,40,10,2,1
NED1996237,40,10,25.8,8
NED1998773,40,10,2.79,1
NED1999871,40,10,3.77,2
NED2001003,40,10,3.91,1
NED2002002,40,10,11.67,7
NED2003002,40,10,20.08,5
NED2005001,40,10,1.02,1
NED2006001,40,10,0.976,1
NED2011002,40,10,0.538,1
NED2012002,40,10,1.61,1
NED2013002,40,10,222.77,139
NED2014101,40,10,5.23,1
NED2015002,40,10,0.458,1
NED2019102,40,10,3.575,1
TEL2016002,40,10,1.29,0
TEL2020002,40,10,3.74,3
TEL2020102,40,10,4.06,1
TEM1993134,40,10,69,12
TEM2004004,40,10,13.5,3
TEM2007685,40,10,1.25,1
TEM2008775,40,10,578.8,206
HAM1979013,41,10,121,17
HAM1980034,41,10,78,22
HAM1981049,41,10,46,18
HAM1983094,41,10,17,65
NED1984024,41,10,7,1
NED1985041,41,10,6,4
NED1986059,41,10,31,7
NED1987077,41,10,1,1
NED1989116,41,10,16,5
NED1990133,41,10,2036,287
NED1991148,41,10,14,7
NED1992165,41,10,16,4
NED1996237,41,10,2.52,2
NED1997254,41,10,2.61,1
NED1998773,41,10,4.21,3
NED1999871,41,10,7.04,4
NED2000965,41,10,4.93,1
NED2001003,41,10,4.8,2
NED2002002,41,10,9.19,3
NED2003002,41,10,22.14,9
NED2006001,41,10,11.04,5
NED2012002,41,10,8.06,4
NED2014002,41,10,6.33,4
NED2014101,41,10,11.7,4
NED2019002,41,10,15.36,15
NED2019102,41,10,2.81,1
TEL2020002,41,10,1.696,2
TEL2020102,41,10,2.37,2
TEM1993134,41,10,9,2
TEM2004004,41,10,47.5,18
TEM2007685,41,10,4.1,2
TEM2008775,41,10,34.9,13
VEN2018002,41,10,6.54,1
HAM1979013,42,10,142,28
HAM1979014,42,10,3,1
HAM1980033,42,10,3,14
HAM1980034,42,10,9,7
HAM1981048,42,10,56,40
HAM1981049,42,10,0,1
HAM1982071,42,10,415,422
HAM1983094,42,10,10,25
NED1984024,42,10,43,26
NED1985041,42,10,1,4
NED1986059,42,10,0,1
NED1990133,42,10,533,129
NED1991148,42,10,0,1
NED1992165,42,10,51,61
NED1996237,42,10,4.12,1
NED2002002,42,10,1.25,1
NED2003002,42,10,44,14
NED2006001,42,10,13.55,7
NED2011002,42,10,24.25,10
NED2012002,42,10,2.72,2
NED2013002,42,10,66.61,59
NED2014002,42,10,5.68,2
NED2014101,42,10,1.66,1
NED2015002,42,10,3.254,1
TEL2017002,42,10,223.56,70
TEL2020002,42,10,11.38,12
TEL2020102,42,10,2.206,2
TEM1993134,42,10,372,52
TEM2004004,42,10,11.85,3
TEM2008775,42,10,200.2,54
VEN2018002,42,10,2.63,1
HAM1979013,43,10,5,4
HAM1979014,43,10,1,1
HAM1980033,43,10,4,1
HAM1980034,43,10,141,70
HAM1982071,43,10,57,12
HAM1983094,43,10,34,64
NED1984024,43,10,31,45
NED1986059,43,10,9,1
NED1987077,43,10,55,12
NED1989116,43,10,14,5
NED1990133,43,10,2120,364
NED1991148,43,10,2,4
NED1992165,43,10,26,10
NED1995216,43,10,12,4
NED1996237,43,10,0.94,1
NED1997254,43,10,3.4,3
NED1998773,43,10,0.3,1
NED1999871,43,10,21.75,9
NED2000965,43,10,1.32,1
NED2001003,43,10,15.49,3
NED2003002,43,10,4.61,2
NED2005001,43,10,31.84,9
NED2006001,43,10,49.02,15
NED2010001,43,10,1.45,1
NED2011002,43,10,0.798,1
NED2012002,43,10,9.16,3
NED2013002,43,10,6.75,6
TEL2017002,43,10,96.24,63
TEL2020102,43,10,1.314,1
TEM1993134,43,10,27,10
TEM2004004,43,10,6.8,2
TEM2007685,43,10,0.54,1
TEM2008775,43,10,51.6,20
VEN2018002,43,10,0.306,1
HAM1979013,44,10,29,13
HAM1979014,44,10,5,5
HAM1980033,44,10,16,2
HAM1980034,44,10,281,176
HAM1981049,44,10,8,4
HAM1982071,44,10,22,4
HAM1982072,44,10,13,3
HAM1983094,44,10,30,19
HAM1983095,44,10,4,2
NED1984024,44,10,594,563
NED1987077,44,10,91,31
NED1988097,44,10,31,4
NED1989116,44,10,21,10
NED1990133,44,10,124,25
NED1991148,44,10,7,4
NED1997254,44,10,4.47,2
NED1999871,44,10,13.39,6
NED2001003,44,10,11.02,3
NED2003002,44,10,4.38,3
NED2005001,44,10,148.88,37
NED2006001,44,10,2.99,1
NED2011002,44,10,0.99,1
NED2012002,44,10,12.44,3
NED2014101,44,10,5.63,5
NED2015002,44,10,9.33,4
NED2019102,44,10,1.454,1
TEL2017002,44,10,32.22,11
TEL2020002,44,10,1.89,1
TEM2008775,44,10,4,2
VEN2018002,44,10,12.78,6
HAM1979013,45,10,4,2
HAM1980033,45,10,16,2
HAM1980034,45,10,60,20
HAM1981049,45,10,5,3
HAM1983094,45,10,47,20
HAM1983095,45,10,4,2
NED1984024,45,10,188,242
NED1986059,45,10,16,9
NED1987077,45,10,11,9
NED1988097,45,10,15,2
NED1989116,45,10,18,4
NED1990133,45,10,11,4
NED1991148,45,10,4,2
NED1995216,45,10,7,2
NED1996237,45,10,3.42,2
NED1997254,45,10,0.59,1
NED1998773,45,10,1.21,1
NED2000965,45,10,2.93,1
NED2001003,45,10,21.23,5
NED2006001,45,10,24.86,9
NED2009841,45,10,2.34,2
NED2010001,45,10,0.5,1
NED2011002,45,10,29.66,12
NED2012002,45,10,28.1,16
NED2013002,45,10,17.52,8
NED2014101,45,10,0.704,1
NED2015002,45,10,20.72,10
NED2019002,45,10,58.06,23
TEL2017002,45,10,48.72,12
TEL2020002,45,10,15.82,4
TEL2020102,45,10,0.058,1
TEM1993134,45,10,2,1
TEM2008775,45,10,1.85,1
VEN2018002,45,10,4.36,2
HAM1979013,46,10,18,4
HAM1980034,46,10,9,2
HAM1981048,46,10,143,43
HAM1981049,46,10,20,18
HAM1982071,46,10,462,352
HAM1982072,46,10,6,8
HAM1983095,46,10,11,4
NED1986059,46,10,4,2
NED1988097,46,10,9,2
NED1989116,46,10,11,11
NED1990133,46,10,44,9
NED1991148,46,10,21,7
NED1992165,46,10,6,1
NED1997254,46,10,6.18,2
NED2000965,46,10,8.95,4
NED2001003,46,10,19.8,6
NED2003002,46,10,11.93,1
NED2005001,46,10,1.29,1
NED2006001,46,10,11.7,3
NED2011002,46,10,9.55,3
NED2012002,46,10,19.57,10
NED2013002,46,10,5.26,4
NED2014101,46,10,1.242,1
NED2015002,46,10,1.958,1
NED2019002,46,10,28.36,13
TEL2017002,46,10,2.42,2
TEL2020002,46,10,15.19,3
TEM1993134,46,10,12,4
TEM2004004,46,10,9.2,3
TEM2007685,46,10,9.6,4
TEM2008775,46,10,2.9,2
VEN2018002,46,10,6.67,3
HAM1979014,47,10,1,1
HAM1980034,47,10,10,3
HAM1981048,47,10,82,34
HAM1981049,47,10,430,71
HAM1982071,47,10,132,34
HAM1982072,47,10,31,13
HAM1983095,47,10,21,4
NED1987077,47,10,13,5
NED1988097,47,10,29,4
NED1989116,47,10,1,1
NED1990133,47,10,25,9
NED1991148,47,10,5,2
NED1992165,47,10,1,1
NED1996237,47,10,12.3,5
NED2003002,47,10,1.77,1
NED2006001,47,10,5.69,2
NED2011002,47,10,13.81,4
NED2014101,47,10,4.31,3
NED2015002,47,10,6.92,2
NED2019002,47,10,695.44,512
NED2019102,47,10,2.585,1
TEL2016002,47,10,1.44,2
TEL2016003,47,10,6.62,3
TEL2017002,47,10,87.7,37
TEM1993134,47,10,5,5
TEM2007685,47,10,327.3,92
TEM2008775,47,10,1.35,1
VEN2018002,47,10,21.52,11
HAM1979014,48,10,72,41
HAM1980034,48,10,109,92
HAM1981048,48,10,14,72
HAM1981049,48,10,0,1
HAM1982071,48,10,2,1
HAM1982072,48,10,26,7
HAM1983094,48,10,23,11
HAM1983095,48,10,24,4
NED1984024,48,10,7,1
NED1985041,48,10,3,1
NED1986059,48,10,44,4
NED1987077,48,10,8,9
NED1988097,48,10,7,3
NED1989116,48,10,2,7
NED1990133,48,10,16,8
NED1991148,48,10,13,3
NED1992165,48,10,1,1
NED1996237,48,10,79.06,30
NED1997254,48,10,11.57,3
NED1999871,48,10,1.12,1
NED2003002,48,10,34.52,14
NED2005001,48,10,0.98,3
NED2012002,48,10,5.98,5
NED2015002,48,10,11.63,6
NED2019002,48,10,31.76,15
TEL2017002,48,10,113.89,46
TEM1993134,48,10,40,19
TEM2004004,48,10,1.2,1
TEM2007685,48,10,27.9,15
VEN2018002,48,10,389.98,203
HAM1979014,49,10,65,43
HAM1980034,49,10,190,61
HAM1981048,49,10,0,4
HAM1981049,49,10,0,1
HAM1982071,49,10,1,3
HAM1982072,49,10,142,17
NED1984024,49,10,65,30
NED1985041,49,10,1,1
NED1987077,49,10,18,10
NED1988097,49,10,28,8
NED1989116,49,10,4,6
NED1990133,49,10,13,4
NED1991148,49,10,15,3
NED1992165,49,10,28,11
NED1995216,49,10,22,10
NED1997254,49,10,43.65,22
NED1998773,49,10,1.2,1
NED2001003,49,10,3.21,2
NED2002002,49,10,14.64,7
NED2003002,49,10,164.02,59
NED2012002,49,10,21.48,14
NED2013002,49,10,4.77,2
NED2014101,49,10,0.759,2
NED2015002,49,10,32.58,15
NED2019002,49,10,5.72,4
TEL2016002,49,10,17.43,16
TEL2017002,49,10,23.11,12
TEM2007685,49,10,165.25,68
TEM2008775,49,10,1.635,1
VEN2018002,49,10,36.54,11
HAM1980034,50,10,74,14
HAM1981048,50,10,0,2
HAM1982071,50,10,0,1
HAM1982072,50,10,2,1
HAM1983094,50,10,77,31
HAM1983095,50,10,29,21
NED1984024,50,10,11,4
NED1985041,50,10,4,1
NED1987077,50,10,52,17
NED1988097,50,10,11,2
NED1989116,50,10,4,1
NED1990133,50,10,1,2
NED1991148,50,10,14,3
NED1992165,50,10,30,8
NED1995216,50,10,5,3
NED1996237,50,10,6.33,3
NED1997254,50,10,24.41,3
NED1999871,50,10,4.22,2
NED2002002,50,10,0.78,1
NED2003002,50,10,22.8,9
NED2005001,50,10,48.85,34
NED2006001,50,10,7,4
NED2010001,50,10,173.51,71
NED2012002,50,10,14.82,8
NED2013002,50,10,8.48,4
NED2014101,50,10,1.492,1
TEL2016002,50,10,25.86,20
TEL2017002,50,10,1.18,2
TEM1993134,50,10,9,5
TEM2007685,50,10,17.4,6
TEM2008775,50,10,16.2,7
VEN2018002,50,10,23.46,7
HAM1981048,51,10,1,5
HAM1982071,51,10,0,7
HAM1982072,51,10,36,9
HAM1983094,51,10,211,117
HAM1983095,51,10,39,23
NED1984024,51,10,91,89
NED1986059,51,10,1,1
NED1988097,51,10,12,2
NED1989116,51,10,8,1
NED1990133,51,10,27,5
NED1991148,51,10,37,8
NED1992165,51,10,10,10
NED1996237,51,10,14,5
NED1997254,51,10,6.74,2
NED1999871,51,10,3.78,2
NED2002002,51,10,4.03,2
NED2003002,51,10,146.93,41
NED2005001,51,10,1051.42,589
NED2006001,51,10,5.68,3
NED2010001,51,10,30.3,14
NED2011002,51,10,13.26,6
NED2013002,51,10,9.12,7
NED2014101,51,10,4.02,6
NED2015002,51,10,5.63,2
TEL2016002,51,10,27.96,11
TEL2017002,51,10,13.09,3
TEM1993134,51,10,4,1
TEM2007685,51,10,362.4,126
TEM2008775,51,10,55.3,34
VEN2018002,51,10,11.15,2
HAM1979014,52,10,16,14
HAM1981048,52,10,0,3
HAM1982071,52,10,0,3
HAM1983095,52,10,45,24
NED1987077,52,10,11,3
NED1988097,52,10,7,1
NED1989116,52,10,34,3
NED1990133,52,10,6,2
NED1991148,52,10,5,3
NED1992165,52,10,182,33
NED1995216,52,10,4,2
NED1996237,52,10,34.56,12
NED1997254,52,10,5.96,4
NED1999871,52,10,2.86,1
NED2002002,52,10,35.57,16
NED2003002,52,10,37.84,12
NED2005001,52,10,9.5,4
NED2006001,52,10,29.71,10
NED2009841,52,10,2.54,1
NED2010001,52,10,530.42,208
NED2011002,52,10,10.39,4
NED2012002,52,10,1.096,1
NED2013002,52,10,16.33,8
NED2015002,52,10,29.42,12
NED2019002,52,10,2.204,1
TEL2016002,52,10,42.06,16
TEM1993134,52,10,4,1
TEM2007685,52,10,6.7,5
TEM2008775,52,10,8.2,5
HAM1979014,53,10,2,2
HAM1980034,53,10,9,2
HAM1981048,53,10,1,1
HAM1982071,53,10,31,157
HAM1982072,53,10,73,29
HAM1983094,53,10,1,4
HAM1983095,53,10,24,20
NED1984024,53,10,70,81
NED1985041,53,10,4,3
NED1986059,53,10,6,4
NED1989116,53,10,24,2
NED1992165,53,10,9,7
NED1996237,53,10,77.1,27
NED1998773,53,10,1.55,1
NED1999871,53,10,11.57,6
NED2000965,53,10,5.19,2
NED2002002,53,10,3.55,1
NED2003002,53,10,101.48,27
NED2005001,53,10,48.9,14
NED2010001,53,10,202.15,83
NED2011002,53,10,16.69,6
NED2013002,53,10,1.7,2
NED2014101,53,10,0.362,3
TEL2016002,53,10,5.52,4
TEL2016003,53,10,2.92,3
TEL2017002,53,10,59.12,23
