Date,Station,Longitude,Latitude,Profondeur.Depth,ALPSE,AMRAD,ANLUP,ANMED,ANMIN,ARATL,ARUNC,ASMON,BASPI,CAREI,CEFAB,CRMAC,ENCIM,EUPRA,EUPSI,GAMOR,GAOGA,GLCYN,GYTRI,GYVIR,HEAME,HIHIP,HIPLA,ICBIC,ICSPA,LEDEC,LEMAC,LEOCE,LIFER,LIGIB,LOAME,LULAM,LYESM,LYLAV,LYPAX,LYTER,LYVAH,LYVER,MASEN,MRAEG,MYGLU,MYOCT,MYSCO,NEBAI,PACAL,PACOP,PHCHE,PSAME,REHIP,SCAQU,SESPP,SQACA,STPUN,TAADS,TRMUR,ULOLR,URTEN,ZOAME
2016-08-30,184,-59.62283333,49.409,270,0,1.9,0,0,0,0,0,0,0,0,0,0,1.9,0,0,1,0,1.9,0,0,0,1,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,1,0,0,0,0,0,0,0,4.8,0,6756.7,0,0,0,0,0,9.6,0
2016-08-30,185,-59.77241667,49.0925,301,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,15,0,0,0,0,3,0,3354,0,0,0,0,0,4,0
2016-08-31,186,-60.47558333,48.73508333,275,0,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,15.9,0,0,25.6,0,0,0,0,2.6,0,19530,0,0,0,0,0,4.4,0
2016-08-31,187,-60.669,48.70616667,275.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,1777,0,0,0,0,0,5,0
2016-08-31,188,-61.00241667,49.04191667,93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,540,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
2016-08-31,189,-61.23833333,48.96041667,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,261.5,0,1,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.6,0,0,0
2016-08-31,190,-61.51308333,48.67908333,379.5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,8,0,0,36,0,0,12,0,3,0,1106,0,0,0,0,0,1,0
2016-08-31,191,-61.72775,48.88375,242.5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,529,0,0,0,0,0,19,0
2016-08-31,192,-61.96333333,48.93941667,167,0,10.9,1.2,0,0,0,0,0,0,0,0,0,1.2,0,0,49.6,0,27.8,0,0,0,1.2,87.1,0,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.6,0,0,1.2,0,0,0,0,0,0,49.6,0,0,0,4.8,0,13.3,0
2016-09-01,193,-62.19133333,48.867,282,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4.7,0,3.5,0,0,28.1,0,0,0,0,4.7,0,1839.8,0,0,0,1.2,0,12.9,0
2016-09-01,194,-62.2995,48.74791667,369,0,5.6,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,9.4,0,0,47.8,0,0,7.5,0,23.4,0,3721.9,0,0,0,0,0,2.8,0
2016-09-01,195,-62.93675,48.53216667,322,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,12,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,27,0,0,22,0,0,0,0,25,0,8097,0,0,0,0,0,10,0
2017-08-03,1,-63.36916667,48.795,228.5,0,9.6,0,0,0,0,0,0,0,0,0,0,5.4,0,0,1.1,0,8.6,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,36.4,0,0,4.3,0,0,0,0,30,0,6456.4,0,0,0,0,0,22.5,0
2017-08-03,2,-63.01325,48.50475,250.5,0,6,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30,0,0,9,0,0,0,0,29,0,12278,0,0,0,0,0,62,0
2017-08-03,3,-62.34341667,48.33183333,214,0,3,1,0,0,0,0,0,0,0,0,0,50,0,0,4,0,7,0,0,0,6,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,2,0,8811,0,0,0,0,0,85,0
2017-08-03,5,-62.01191667,48.35266667,320,0,3.8,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,6.3,0,55,0,0,18.8,0,0,2.5,0,6.3,0,34893.8,0,0,0,0,0,23.8,0
2017-08-03,6,-61.63516667,48.30591667,381.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,26.3,0,0,57.5,0,0,5,0,2.5,0,1608.8,0,0,0,0,0,3.8,0
2017-08-03,7,-61.46858333,48.15516667,213.5,0,4.6,1.2,0,0,1.2,0,0,0,0,0,0,1.2,0,0,3.5,0,4.6,0,0,0,4.6,23.1,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,2.3,0,6.9,0,0,24.2,0,0,0,0,0,0,28218.5,0,0,0,0,0,9.2,0
2017-08-04,8,-61.08758333,48.1305,353,0,7.3,0,0,0,1.2,0,0,0,0,0,0,3.6,0,0,1.2,0,8.5,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,2.4,0,44.8,0,0,38.7,0,0,12.1,0,6,0,3486.3,0,0,0,0,0,6,0
2017-08-04,9,-60.4875,48.46683333,401,0,2,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,22,0,0,18,0,0,16,0,6,0,733,0,0,0,0,0,4,0
2017-08-04,10,-60.06766667,48.56383333,341.5,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,6,1,0,4,0,5,0,6296,0,0,0,0,0,2,0
2017-08-04,12,-59.77408333,48.82641667,320,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,2.7,0,4.1,0,0,10.9,0,0,0,0,5.5,0,49577.7,0,0,0,0,0,8.2,0
2017-08-04,13,-59.93341667,49.18933333,272.5,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,5,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3.8,0,7.5,0,0,6.3,0,0,0,0,0,0,28383.8,0,0,0,0,0,3.8,0
2017-08-04,14,-59.72116667,49.11341667,296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,14,0,0,1,0,2,0,3554,0,0,0,0,0,4,0
2017-08-05,15,-59.43166667,49.45558333,249,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,6.9,0,0,0,0,2.3,0,9703.8,0,0,0,0,0,3.5,0
2017-08-05,16,-58.96933333,49.96066667,253,0,6.8,2.7,0,0,1.4,0,0,0,0,0,0,0,0,0,10.9,0,17.7,0,0,0,1.4,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,5.5,0,46988.2,0,0,0,0,0,31.4,0
2017-08-05,17,-59.60075,49.86758333,202,0,2.7,0,0,0,2.7,0,0,0,0,0,0,2.7,0,0,0,0,2.7,0,0,0,1.4,72.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,4.1,0,0,0,0,8.2,0,46164.5,0,0,0,0,0,13.6,0
2017-08-05,18,-59.3705,49.947,244.5,0,6,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,1.5,0,0,0,0,10.5,0,10669.5,0,0,0,0,0,7.5,0
2017-08-06,20,-58.63583333,50.07091667,307,0,15,1,0,0,0,0,0,0,0,0,2,6,0,0,1,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,6,0,0,0,0,32,0,544,0,0,0,0,0,11,0
2017-08-06,21,-58.48608333,50.21008333,328,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,36.3,0,0,0,0,1.3,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,290,0,77.5,0,0,0,0,0,0,0
2017-08-06,22,-58.19366667,50.43908333,286,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,9,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,93,0,62,0,0,0,0,0,1,0
2017-08-06,23,-58.14441667,50.54683333,185.5,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,1,2,182,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,318,0,0,0,1,0,0,0
2017-08-06,24,-57.97766667,50.55383333,209.5,0,16,0,0,0,1,0,0,0,0,0,0,1,0,0,55,0,10,0,0,0,3,127,0,0,0,5,0,0,0,0,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,1,0,2400,0,0,0,0,0,1,0
2017-08-07,27,-57.66966667,50.73166667,119,0,36.3,1.3,0,0,1.3,0,3.8,0,0,0,0,0,0,0,100,0,5,0,0,0,1.3,157.5,0,0,0,30,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17.5,0,0,0,38.8,0,0,0
2017-08-07,28,-57.506,50.85441667,58.5,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,36,0,1.5,0,0,0,0,88.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,223.5,0,0,0
2017-08-07,29,-57.33908333,51.06933333,66.5,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1,0,118.8,1,0,1,0,0,0,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
2017-08-07,30,-57.12016667,51.20383333,66,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0
2017-08-07,31,-57.00058333,51.37883333,63.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
2017-08-07,32,-56.83316667,51.43183333,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0
2017-08-07,34,-56.51333333,51.53108333,51,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,3.8,267.5,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3,0,0,0,0,0,0,0,0,0,0,0,301.3,0,0,0
2017-08-08,35,-57.48325,50.60041667,155,0,16.3,0,0,0,1,0,0,0,0,0,0,1,0,0,231.7,0,220.2,1,0,0,2.9,604.8,0,0,0,21.2,1,0,0,0,9.6,0,0,0,0,13.5,0,0,0,0,0,1,0,0,0,0,0,6.7,0,33.7,0,0,0,0,0,0,0
2017-08-08,36,-57.55658333,50.47225,140.5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,134,0,28,0,0,0,1,726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2017-08-08,37,-58.1955,50.20516667,268,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,35,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,26,0,207,0,0,0,0,0,1,0
2017-08-09,38,-58.34525,49.88116667,136.5,0,25.9,16.4,0,0,4.1,0,0,0,0,0,0,10.9,1.4,0,36.8,0,21.8,0,0,0,1.4,58.6,0,1.4,0,6.8,0,0,0,0,6.8,0,2.7,0,0,1.4,0,4.1,0,0,0,0,0,0,0,0,0,0,0,57.3,0,0,0,17.7,0,0,0
2017-08-09,39,-58.28391667,49.81916667,89,0,0,13.9,0,0,1.1,0,2.1,0,0,0,0,0,7.5,50.4,48.2,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4,0,0,0,63.2,0,0,0
2017-08-09,40,-58.54441667,49.36983333,83,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,82,0,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2017-08-09,41,-59.16208333,49.33433333,193,0,1.4,9.5,0,0,1.4,0,0,0,0,0,0,0,0,0,45,0,2.7,0,0,0,1.4,79.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1648.6,0,0,0,0,0,1.4,0
2017-08-09,42,-59.19758333,49.24716667,186,0,0,19.1,0,0,9.5,0,8.2,0,0,0,0,0,0,1.4,16.4,0,2.7,0,0,0,0,103.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906.4,0,0,0,0,0,0,0
2017-08-09,43,-58.713,49.27308333,97,0,2,46,0,0,21,0,5,0,0,0,0,0,5,44,52,0,6,0,0,0,0,48,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,171,0,1,0
2017-08-10,44,-58.93758333,49.103,78,0,1,5,0,0,3,0,1,0,0,0,0,0,0,31,106,0,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,251,0,0,0
2017-08-10,45,-59.28591667,48.74666667,70,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,91,0,5,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0
2017-08-10,46,-59.52825,48.69916667,112.5,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,52,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,182,0,0,0
2017-08-10,47,-59.69475,48.765,247.5,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,1.3,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,11.3,0,0,0,0,2.5,0,21281.3,0,0,0,0,0,6.3,0
2017-08-10,48,-59.5675,48.60616667,103.5,0,0,6,0,0,0,0,5,0,0,0,0,0,1,0,58,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,74,0,0,0
2017-08-10,49,-59.45441667,48.50716667,91.5,0,6,7,0,0,0,0,0,0,0,0,0,0,1,0,61,0,19,0,0,0,0,211,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0
2017-08-10,50,-59.88608333,48.50966667,307,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,29,0,0,21,0,0,0,9795,0,0,0,0,0,5,0
2017-08-11,51,-60.02041667,48.41191667,356,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,1.3,0,5,0,0,0,1.3,0,0,0,0,0,0,0,0,1.3,0,0,0,0,1.3,0,0,2.5,0,20,0,0,16.3,0,0,17.5,0,2.5,0,1920,0,0,0,0,0,3.8,0
2017-08-11,52,-59.85516667,48.38908333,316.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,19,0,0,24,0,0,24,0,3,0,3374,0,0,0,0,0,5,0
2017-08-11,53,-59.72358333,48.29666667,247.5,0,0,3.5,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,1.2,0,0,0,3.5,0,0,17.3,0,0,26.5,0,0,0,11044.6,0,0,0,0,0,33.5,0
2017-08-11,54,-59.51783333,48.23225,108,0,0,7.5,0,0,0,0,0,0,0,0,0,0,1.5,0,34.5,0,0,0,0,0,1.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,0,0,0,54,0,0,0
2017-08-11,55,-59.641,48.28441667,150,0,0,13,0,0,2,0,5,0,0,0,0,0,0,0,26,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,372,0,0,0,1,0,0,0
2017-08-11,56,-59.4655,48.17591667,144,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,2,0,42,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,5324,0,0,0,0,0,8,0
2017-08-11,57,-59.29716667,48.34066667,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
2017-08-11,58,-59.10891667,48.42341667,91,0,8,1,0,0,0,0,2,0,0,0,0,0,0,1,26,0,80,0,0,0,0,1389,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-11,59,-59.20141667,48.29983333,111,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,165,1,0,0,0,740,0,0,0,71,0,0,0,0,3,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0
2017-08-12,60,-59.68558333,48.00291667,341,0,7,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,124,0,0,30,0,0,391,0,1,0,764,0,0,0,0,0,2,0
2017-08-12,61,-59.7055,47.78041667,450.5,0,2,0,0,0,0,0,0,0,0,62,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,43,0,0,28,2,3,116,0,6,0,159,0,0,0,0,0,0,0
2017-08-12,63,-59.87241667,47.76491667,504.5,0,22,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8,0,66,0,0,59,0,17,60,0,12,0,65,0,0,0,0,0,0,0
2017-08-12,64,-59.8775,47.87633333,497.5,0,11.8,0,0,0,0,0,0,0,0,1.1,0,1.1,0,0,0,0,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,9.6,0,0,26.8,0,1.1,17.1,0,16.1,0,27.9,0,0,0,0,0,0,0
2017-08-12,65,-60.20733333,47.65908333,497,0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,0,0,24,0,5,33,0,21,0,37,0,0,0,0,0,0,0
2017-08-12,66,-60.26425,47.87458333,489,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,15,0,0,27,0,41,0,47,0,0,0,0,0,0,0
2017-08-12,67,-60.2415,48.05875,479.5,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,30,0,2,11,0,15,0,98,0,0,0,0,0,0,0
2017-08-13,68,-60.37666667,48.00433333,482.5,0,13.8,0,0,0,0,0,0,0,0,23.8,0,2.5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,27.5,0,0,45,0,1.3,18.8,0,30,0,157.5,0,0,0,0,0,0,0
2017-08-13,69,-60.53075,47.79891667,354.5,0,2.5,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,1.3,1.3,0,45,0,0,22.5,1.3,0,6.3,0,0,0,4916.3,0,0,0,0,0,1.3,0
2017-08-13,70,-60.63341667,47.78175,224.5,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,6,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,0,26,0,0,0,0,0,0,2169,0,0,0,0,0,16,0
2017-08-13,71,-60.52958333,47.93491667,442.5,0,6,0,0,0,0,0,1,1,0,33,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,0,0,26,0,2,22,0,6,0,766,0,0,0,0,0,0,0
2017-08-13,72,-60.39891667,48.1715,460,0,2,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,0,35,0,0,6,0,21,0,2655,0,0,0,0,0,1,0
2017-08-13,73,-60.5565,48.30458333,456,0,3.2,0,0,0,0,0,0,0,0,36.4,0,1.1,0,0,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,5.4,0,16.1,0,0,54.6,0,0,34.3,0,30,0,2366.8,0,0,0,0,0,0,0
2017-08-13,74,-61.15675,48.49983333,410.5,0,4.8,0,0,0,0,0,0,0,0,23.1,0,3.8,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,13.5,0,0,33.7,0,0,3.8,0,12.5,0,1720.2,0,0,0,0,0,0,0
2017-08-14,75,-61.37925,48.67208333,382.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,0,0,22,0,0,2,0,6,0,1014,0,0,0,0,0,2,0
2017-08-14,76,-61.8205,48.51883333,433,0,5,0,0,0,0,0,0,0,0,6,0,14,0,0,3,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,61,0,1,10,0,56,0,1353,0,0,0,0,0,1,0
2017-08-14,77,-62.08383333,48.4635,414,0,6,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,75,0,1,4,0,32,0,7044,0,0,0,0,0,4,0
2017-08-14,78,-62.1895,48.55441667,440,0,8,0,0,0,0,0,0,0,0,23,1,8,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,0,0,66,0,0,40,0,64,0,2486,0,0,0,0,0,1,0
2017-08-14,79,-62.42916667,48.787,368,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,490,0,0,23,0,0,0,0,17,0,2925,0,0,0,0,0,3,0
2017-08-14,80,-62.72866667,48.79208333,373,0,2.5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12.5,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,3.8,0,43.8,0,0,33.8,0,0,1.3,0,22.5,0,2535,0,0,0,0,0,7.5,0
2017-08-14,81,-63.02933333,48.70258333,364.5,0,0,0,0,0,0,0,0,0,0,15.4,0,6.7,0,0,0,0,8.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.9,0,7.7,0,0,19.2,0,0,2.9,0,19.2,0,4944.2,0,0,0,0,0,6.7,0
2017-08-16,83,-63.7785,48.89875,279.5,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,44,0,0,40,0,0,0,0,77,0,762,0,0,0,0,0,11,0
2017-08-16,84,-63.78416667,49.11416667,373,0,9.7,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,2.4,0,26.6,0,0,29.8,0,0,1.6,0,83.1,0,2037.1,0,0,0,0,0,2.4,0
2017-08-17,86,-63.51708333,49.23566667,249.5,0,7.5,0,0,0,0,0,0,0,0,0,0,0.9,0,0,9.4,0,2.8,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.9,0,14.1,0,0,28.1,0,0,0,0,1.9,0,16590.9,0,0,0,0,0,2.8,0
2017-08-17,87,-63.208,49.17333333,210.5,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,61.6,0,32.9,0,0,0,1,42.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.1,0,0,11.3,0,0,0,0,11.3,0,11572.6,0,0,0,0,0,69.9,0
2017-08-17,88,-63.40433333,49.28325,110.5,0,11.5,0,0,0,0,0,3.1,0,0,0,0,0,0,4.2,17.7,0,5.2,0,0,0,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.8,0,0,0,3.1,0,0,0
