MISSION,SETNO,SPEC,TOTWGT,TOTNO
HAM1980042,3,16,440,110
HAM1981065,3,16,7,1
HAM1982085,3,16,9,1
NED1983017,3,16,67,14
NED1984036,3,16,12,3
NED1984037,3,16,2,5
HAM1978009,4,16,8,2
HAM1981064,4,16,936,260
HAM1981065,4,16,40,10
HAM1982085,4,16,1,1
NED1983017,4,16,1146,2961
NED1983018,4,16,8,1
NED1984036,4,16,6,17
NED1986070,4,16,13,2
HAM1978009,5,16,7,1
HAM1979027,5,16,16,3
HAM1981064,5,16,164,39
NED1983017,5,16,438,1012
NED1984036,5,16,174,40
NED1984037,5,16,0,1
NED1986070,5,16,124,41
HAM1978010,6,16,3,1
HAM1981064,6,16,99,11
NED1983018,6,16,140,86
NED1984036,6,16,1,3
NED1986070,6,16,633,443
HAM1980042,7,16,25,4
HAM1981065,7,16,2,1
NED1983018,7,16,13,5
NED1984036,7,16,6,22
HAM1981064,8,16,22,9
NED1983018,8,16,2,1
HAM1979027,9,16,3,1
NED1983017,9,16,0,1
NED1986070,9,16,1,2
HAM1981064,10,16,202,45
NED1986070,10,16,119,32
HAM1978009,11,16,7,2
HAM1978009,12,16,209,44
HAM1980042,12,16,5,1
NED1984036,12,16,1,3
HAM1978009,13,16,14,2
HAM1979027,13,16,1656,750
HAM1980042,13,16,8,1
NED1984036,13,16,3,12
HAM1978009,14,16,7,2
HAM1981064,14,16,0,1
NED1986070,14,16,159,74
HAM1978010,15,16,4,7
HAM1979026,15,16,5,1
HAM1981064,15,16,1,2
NED1983017,15,16,3,10
NED1983018,15,16,11,16
NED1984036,15,16,5,32
NED1986070,15,16,11,5
HAM1978009,16,16,5,6
HAM1978010,16,16,1,1
HAM1982085,16,16,59,9
NED1983017,16,16,2,8
NED1984037,16,16,9,1
HAM1978010,17,16,7,1
HAM1979026,17,16,1,1
NED1983018,17,16,1,1
NED1984036,17,16,2,4
NED1986070,17,16,36,5
HAM1978009,18,16,44,16
HAM1978010,18,16,16,4
HAM1980042,18,16,21,5
HAM1981065,18,16,70,58
HAM1982084,18,16,3,1
HAM1982085,18,16,1,1
NED1983017,18,16,7,4
NED1983018,18,16,9,2
NED1984036,18,16,0,1
HAM1978010,19,16,12,2
HAM1981065,19,16,27,4
HAM1982085,19,16,38,5
NED1983018,19,16,1,1
NED1986070,19,16,22,24
HAM1980042,20,16,9,2
NED1984036,20,16,0,1
NED1986070,20,16,9,3
HAM1978010,21,16,1,1
HAM1979027,21,16,5,1
HAM1981065,21,16,1,2
HAM1982084,21,16,2,1
NED1984036,21,16,21,63
NED1984037,21,16,3,1
NED1986070,21,16,2,4
HAM1978010,22,16,2,1
HAM1982085,22,16,0,2
NED1983017,22,16,7,1
NED1984037,22,16,9,1
NED1986070,22,16,0,1
HAM1978010,23,16,34,7
HAM1981065,23,16,14,4
NED1983017,23,16,11,4
NED1983018,23,16,4,2
NED1984037,23,16,15,2
NED1986070,23,16,9,2
HAM1978010,24,16,4,2
HAM1979027,24,16,6,1
NED1984036,24,16,0,1
NED1986070,24,16,9,2
HAM1979027,25,16,486,216
NED1984036,25,16,1,3
NED1986070,25,16,1,1
HAM1979027,26,16,17,3
NED1984036,26,16,0,1
HAM1978009,27,16,2,1
HAM1979027,27,16,5,1
NED1984036,27,16,2,1
NED1984037,27,16,21,12
NED1986070,27,16,80,11
HAM1979027,28,16,6,1
NED1983018,28,16,5,7
NED1984037,28,16,15,2
NED1986070,28,16,4,2
HAM1979027,29,16,6,1
NED1984037,29,16,2,3
NED1986070,29,16,0,1
HAM1978009,30,16,3,2
HAM1978010,30,16,9,2
HAM1981065,30,16,6,1
NED1983018,30,16,14,5
NED1984037,30,16,20,5
NED1986070,30,16,69,11
HAM1980043,31,16,4,1
NED1984037,31,16,16,13
HAM1978010,32,16,44,8
HAM1979027,32,16,5,1
HAM1982084,32,16,1,2
HAM1978009,33,16,3,1
HAM1978010,33,16,3,1
HAM1979026,33,16,130,86
HAM1978010,34,16,2,1
NED1984037,34,16,19,3
HAM1978010,35,16,14,4
HAM1980042,35,16,91,14
HAM1980043,35,16,10,2
HAM1981065,35,16,30,5
NED1986070,35,16,1,2
HAM1981065,36,16,2,1
NED1984036,36,16,0,1
NED1984037,36,16,1,1
NED1986070,36,16,8,4
HAM1980042,37,16,2,3
NED1984037,37,16,6,3
HAM1980042,38,16,52,8
HAM1982085,38,16,6,1
NED1983018,38,16,8,2
NED1984037,38,16,1,1
HAM1979026,39,16,27,4
HAM1981064,40,16,5,1
HAM1982085,40,16,11,2
NED1983017,40,16,2,4
NED1984036,40,16,1372,410
NED1984037,40,16,1,2
HAM1981065,41,16,17,2
HAM1982084,41,16,8,2
NED1983018,41,16,1,1
NED1984036,41,16,3,1
NED1986070,41,16,8,3
HAM1980042,42,16,22,4
HAM1981064,42,16,0,1
HAM1981065,42,16,8,1
NED1983018,42,16,2,1
NED1984037,42,16,3,3
HAM1979027,43,16,11,1
HAM1981064,43,16,0,1
HAM1982085,43,16,1,1
NED1983018,43,16,232,272
NED1984037,43,16,10,1
HAM1979027,44,16,8,1
HAM1981064,44,16,3,9
HAM1982084,44,16,64,15
HAM1982085,44,16,26,3
NED1984037,44,16,9,1
HAM1980042,45,16,23,4
HAM1981064,45,16,0,1
HAM1981065,45,16,28,4
HAM1982085,45,16,12,3
NED1986070,45,16,1,1
HAM1978009,46,16,4,1
HAM1980042,46,16,6,1
HAM1981064,46,16,0,1
HAM1981065,46,16,8,1
HAM1982085,46,16,630,152
NED1986070,46,16,10,1
HAM1978009,47,16,4,1
HAM1981065,47,16,6,1
HAM1982085,47,16,7,3
NED1983017,47,16,0,1
NED1986070,47,16,292,53
HAM1981064,48,16,0,1
HAM1982085,48,16,6,1
NED1983017,48,16,5,1
NED1983018,48,16,4,1
NED1984037,48,16,1,2
HAM1981064,49,16,557,159
HAM1982085,49,16,16,5
NED1986070,49,16,17,3
HAM1982085,50,16,15,2
NED1983018,50,16,21,4
NED1984036,50,16,1,2
NED1986070,50,16,13,2
NED1986070,51,16,1,1
HAM1979027,52,16,52,9
HAM1982085,52,16,18,2
NED1983018,52,16,4,1
NED1986070,52,16,12,1
HAM1979027,53,16,1,1
NED1984037,53,16,0,1
NED1986070,53,16,99,12
HAM1981064,54,16,1,2
HAM1982085,54,16,1,1
HAM1980042,55,16,8,1
NED1983018,55,16,0,1
NED1986070,55,16,14,1
HAM1980042,56,16,60,8
NED1983018,56,16,0,1
NED1986070,56,16,15,7
HAM1980042,57,16,5,1
HAM1982084,57,16,0,1
NED1983018,57,16,9,1
NED1986070,57,16,15,1
HAM1981064,58,16,1,2
NED1983018,58,16,29,7
HAM1979027,59,16,8,2
HAM1980042,59,16,9,1
HAM1981065,59,16,0,1
HAM1982085,59,16,16,6
NED1983018,59,16,14,2
NED1984037,59,16,0,2
HAM1981065,60,16,130,18
NED1983018,60,16,0,1
HAM1979027,61,16,8,1
HAM1980043,61,16,8,3
NED1983017,61,16,205,139
NED1984037,61,16,11,3
HAM1979026,62,16,4,2
NED1984037,62,16,8,1
HAM1979027,63,16,14,2
HAM1980042,63,16,90,12
HAM1980043,63,16,6,2
HAM1981065,63,16,11,13
NED1983017,63,16,3,4
NED1983018,63,16,0,1
NED1984037,63,16,34,9
HAM1979027,64,16,90,13
HAM1980042,64,16,5,1
HAM1981064,64,16,39,5
HAM1981065,64,16,41,19
HAM1982085,64,16,11,10
HAM1979026,65,16,4,2
HAM1979027,65,16,41,7
NED1983017,65,16,35,9
NED1984037,65,16,1,1
NED1986070,65,16,16,3
HAM1979027,66,16,601,91
HAM1980042,66,16,4,1
HAM1981065,66,16,7,3
HAM1982084,66,16,51,70
HAM1982085,66,16,4,4
NED1986070,66,16,83,14
HAM1979026,67,16,4,2
HAM1982085,67,16,1,1
NED1983017,67,16,3,9
NED1983018,67,16,1,3
NED1986070,67,16,9,1
HAM1979027,68,16,49,7
HAM1980042,68,16,11,2
HAM1982084,68,16,0,1
NED1983017,68,16,0,1
NED1983018,68,16,2,11
NED1986070,68,16,437,52
HAM1979027,69,16,47,5
HAM1980042,69,16,26,4
NED1983017,69,16,2,2
NED1984037,69,16,7,2
HAM1980042,70,16,1342,387
HAM1982084,70,16,3,7
NED1983017,70,16,1,2
NED1986070,70,16,14,2
HAM1982084,71,16,12,6
NED1983017,71,16,1,2
HAM1982084,72,16,13,4
HAM1982085,72,16,1,1
NED1983017,72,16,1,2
NED1986070,72,16,0,1
HAM1981065,73,16,1,1
HAM1982084,73,16,28,4
HAM1982085,73,16,26,5
NED1983017,73,16,879,3612
NED1983018,73,16,0,1
HAM1982084,74,16,0,1
NED1983018,74,16,1,6
NED1984037,74,16,52,11
HAM1982085,75,16,11,1
NED1986070,75,16,8,1
NED1983017,76,16,0,1
NED1986070,76,16,7,1
HAM1982085,77,16,2,1
NED1986070,78,16,209,31
HAM1982085,80,16,1,1
NED1986070,80,16,12,1
HAM1982085,81,16,1,1
NED1983017,81,16,2,3
NED1983018,81,16,6,1
NED1986070,81,16,1,2
NED1983017,82,16,0,1
NED1986070,82,16,31,14
NED1986070,83,16,171,23
NED1983017,84,16,0,1
NED1986070,84,16,5,1
NED1983017,85,16,3,5
NED1986070,85,16,10,2
NED1986070,86,16,3,2
NED1983017,87,16,0,1
NED1983018,87,16,6,1
NED1986070,87,16,12,2
NED1983017,88,16,5,13
NED1983018,88,16,2,2
NED1983017,89,16,48,18
NED1983017,90,16,9,2
NED1983018,90,16,0,1
NED1983017,91,16,15,4
NED1986070,91,16,5,1
NED1983017,92,16,1,7
NED1983018,92,16,52,10
NED1983018,93,16,28,12
NED1986070,97,16,15,5
HAM1982085,25,17,3,43
NED1984037,51,17,1,11
NED1983018,1,19,1,1
NED1984036,1,19,1,2
HAM1982085,2,19,2,1
NED1983018,2,19,5,3
NED1983018,3,19,4,3
HAM1978009,4,19,3,2
NED1983018,4,19,2,1
HAM1980042,14,19,1,1
HAM1978009,15,19,9,8
HAM1981065,15,19,56,42
HAM1981065,16,19,14,14
HAM1980042,19,19,1,1
NED1984037,20,19,28,28
NED1984037,21,19,8,9
NED1984037,22,19,1,1
NED1984037,23,19,2,1
HAM1979027,24,19,1,3
NED1984037,24,19,5,2
HAM1981064,25,19,5,5
HAM1981065,25,19,1,1
NED1984037,26,19,2,3
NED1983017,30,19,4,5
NED1983017,31,19,1,1
NED1984037,32,19,7,8
HAM1979027,34,19,12,16
HAM1981064,34,19,32,22
HAM1982084,41,19,2,4
NED1983018,42,19,2,1
HAM1982084,44,19,3,2
HAM1982084,45,19,1,1
NED1983017,48,19,1,1
NED1983017,58,19,3,4
HAM1982085,72,19,0,1
HAM1982085,75,19,2,2
HAM1982085,76,19,4,3
HAM1982085,79,19,3,4
HAM1982085,80,19,1,1
NED1983018,81,19,1,1
NED1983017,88,19,2,1
NED1983018,88,19,1,1
NED1983017,91,19,2,1
NED1983017,92,19,1,1
HAM1978009,1,23,2,4
HAM1978010,1,23,1,4
HAM1980042,1,23,0,1
HAM1980043,1,23,52,166
HAM1981065,1,23,1,2
HAM1982084,1,23,1,4
NED1983017,1,23,129,401
NED1984036,1,23,1,11
NED1984037,1,23,15,46
NED1986070,1,23,143,614
HAM1978009,2,23,0,1
HAM1978010,2,23,5,80
HAM1980042,2,23,1,3
HAM1981064,2,23,1,2
HAM1982084,2,23,4,14
HAM1982085,2,23,0,3
NED1984036,2,23,22,64
NED1984037,2,23,9,21
NED1986070,2,23,18,95
HAM1978010,3,23,11,85
HAM1981064,3,23,44,142
NED1983017,3,23,40,145
NED1984036,3,23,0,3
NED1986070,3,23,4,19
HAM1978010,4,23,69,215
HAM1982085,4,23,1,4
NED1983017,4,23,1,3
NED1983018,4,23,7,14
NED1984036,4,23,1,18
NED1986070,4,23,9,23
HAM1978010,5,23,79,114
HAM1979027,5,23,2,7
HAM1981064,5,23,167,572
HAM1982085,5,23,0,2
NED1983017,5,23,616,1681
NED1984036,5,23,1,11
NED1984037,5,23,1,7
NED1986070,5,23,25,62
HAM1981064,6,23,5,16
HAM1982085,6,23,1,15
NED1983018,6,23,0,3
HAM1978009,7,23,0,1
NED1983018,7,23,0,1
NED1986070,7,23,0,2
HAM1980042,8,23,0,3
NED1986070,8,23,0,1
HAM1978010,9,23,54,63
NED1983017,9,23,0,13
NED1986070,9,23,1,4
NED1986070,10,23,0,1
HAM1980042,11,23,0,1
HAM1982084,11,23,0,7
NED1983017,11,23,30,1400
HAM1978009,12,23,1,2
HAM1979026,12,23,134,323
HAM1980043,12,23,0,9
HAM1982084,12,23,102,223
HAM1980043,13,23,0,2
NED1984037,13,23,3,66
HAM1978009,14,23,227,607
HAM1981065,14,23,0,1
NED1983017,14,23,1,3
NED1983018,14,23,1,18
NED1984036,14,23,0,5
NED1984037,14,23,1,23
NED1986070,14,23,0,1
HAM1978009,15,23,4,11
HAM1979026,15,23,152,375
HAM1979027,15,23,33,51
HAM1980043,15,23,0,2
HAM1981064,15,23,3,63
HAM1981065,15,23,26,98
NED1983017,15,23,1,1
NED1986070,15,23,170,573
HAM1978010,16,23,64,195
HAM1980042,16,23,0,1
HAM1981065,16,23,816,1281
HAM1982085,16,23,14,44
NED1983018,16,23,2,45
NED1986070,16,23,4,10
HAM1978010,17,23,2,8
HAM1982085,17,23,2,5
NED1983018,17,23,0,4
NED1984037,17,23,8,187
HAM1981065,18,23,0,2
HAM1982085,18,23,1562,4985
NED1983018,18,23,0,2
NED1984037,18,23,0,8
NED1986070,18,23,0,2
HAM1978010,19,23,2,9
HAM1982085,19,23,379,831
NED1984036,19,23,0,2
NED1984037,19,23,0,6
NED1986070,19,23,160,507
HAM1978009,20,23,0,1
HAM1978010,20,23,4,13
HAM1982085,20,23,14,39
NED1984037,20,23,24,171
NED1986070,20,23,12,46
HAM1978009,21,23,0,3
HAM1978010,21,23,72,212
HAM1981065,21,23,0,1
HAM1982084,21,23,2,32
NED1983017,21,23,6,56
NED1984036,21,23,70,199
NED1984037,21,23,30,110
NED1986070,21,23,0,3
HAM1981065,22,23,0,6
NED1983017,22,23,1,4
NED1984036,22,23,99,271
HAM1980043,23,23,0,1
HAM1981065,23,23,0,2
NED1984037,23,23,1,10
HAM1978009,24,23,80,176
HAM1980042,24,23,2,43
HAM1982084,24,23,69,215
NED1983018,24,23,1,26
NED1984037,24,23,2,8
NED1986070,24,23,0,12
NED1983018,25,23,2,15
NED1984037,25,23,2,25
NED1986070,25,23,0,2
HAM1978009,26,23,1,9
HAM1979026,26,23,33,56
HAM1980042,26,23,0,3
HAM1981065,26,23,0,1
NED1983017,26,23,8,48
NED1984036,26,23,1,24
NED1984037,26,23,6,62
HAM1979026,27,23,6,22
HAM1979027,27,23,1,5
HAM1982084,27,23,2,9
NED1983017,27,23,0,6
NED1984036,27,23,1,87
NED1984037,27,23,0,9
HAM1978010,28,23,1,4
HAM1979027,28,23,5,20
HAM1980043,28,23,1,1
HAM1982084,28,23,0,13
NED1983017,28,23,0,7
NED1983018,28,23,3,63
NED1984036,28,23,3,25
NED1984037,28,23,0,5
NED1986070,28,23,0,1
HAM1980042,29,23,23,77
HAM1980043,29,23,0,1
HAM1982084,29,23,0,2
NED1983018,29,23,0,5
NED1984036,29,23,6,13
NED1984037,29,23,1,8
HAM1978010,30,23,1,4
HAM1979026,30,23,5,22
HAM1979027,30,23,0,2
HAM1982084,30,23,0,3
NED1983018,30,23,0,2
NED1984036,30,23,14,27
NED1984037,30,23,1,19
HAM1979027,31,23,0,4
HAM1980042,31,23,0,1
HAM1980043,31,23,2,4
HAM1982085,31,23,0,2
NED1984036,31,23,8,151
NED1984037,31,23,0,15
NED1983017,32,23,6,73
NED1984036,32,23,147,304
NED1984037,32,23,58,137
HAM1978010,33,23,2,3
HAM1981064,33,23,0,8
HAM1982085,33,23,0,1
NED1983017,33,23,0,2
NED1984036,33,23,312,1144
NED1986070,33,23,0,1
HAM1978010,34,23,11,29
HAM1979027,34,23,154,497
HAM1981064,34,23,817,1573
HAM1982084,34,23,1,31
HAM1982085,34,23,1,1
NED1984036,34,23,50,117
NED1984037,34,23,0,1
HAM1978010,35,23,36,67
HAM1979027,35,23,2,10
HAM1980043,35,23,1,4
HAM1981065,35,23,0,2
HAM1982084,35,23,1,39
NED1983017,35,23,1,44
NED1984037,35,23,0,2
HAM1978010,36,23,1107,3200
NED1984036,36,23,0,5
NED1984037,36,23,0,1
NED1986070,36,23,46,97
HAM1981064,37,23,4,36
HAM1981065,37,23,111,128
NED1984037,37,23,1,6
HAM1980043,38,23,0,2
HAM1982085,38,23,26,47
NED1983017,38,23,162,476
NED1983018,38,23,0,5
NED1984037,38,23,1,5
HAM1978009,39,23,1,7
HAM1979026,39,23,0,3
HAM1979027,39,23,0,6
HAM1980042,39,23,68,65
HAM1980043,39,23,9,17
NED1983017,39,23,7,47
HAM1978009,40,23,4,10
HAM1981064,40,23,0,2
HAM1982084,40,23,0,20
HAM1982085,40,23,14,25
NED1984036,40,23,0,3
NED1984037,40,23,2,58
HAM1979026,41,23,117,366
HAM1980042,41,23,262,345
HAM1981065,41,23,65,98
HAM1982084,41,23,224,485
HAM1982085,41,23,29,45
NED1984036,41,23,724,1411
HAM1980042,42,23,80,157
HAM1981065,42,23,12,13
HAM1982085,42,23,8,14
NED1984037,42,23,1,16
HAM1978009,43,23,2,3
HAM1979027,43,23,1,2
HAM1980042,43,23,5,8
HAM1982085,43,23,54,86
NED1983017,43,23,67,122
NED1984037,43,23,295,645
HAM1978009,44,23,17,43
HAM1979026,44,23,3,9
HAM1980042,44,23,29,46
HAM1981065,44,23,60,119
HAM1982084,44,23,53,341
HAM1982085,44,23,92,123
NED1983017,44,23,7,32
NED1984037,44,23,133,213
NED1986070,44,23,37,75
HAM1981064,45,23,30,90
HAM1981065,45,23,2,2
HAM1982085,45,23,74,105
NED1986070,45,23,12,22
HAM1979027,46,23,1,8
HAM1980042,46,23,11,25
NED1983018,46,23,8,9
NED1986070,46,23,2,3
HAM1978009,47,23,178,389
HAM1980043,47,23,2,9
NED1983017,47,23,0,6
NED1983018,47,23,4,5
NED1984036,47,23,132,222
NED1986070,47,23,3,4
HAM1978009,48,23,3,10
HAM1982084,48,23,0,1
HAM1982085,48,23,227,307
NED1983017,48,23,43,435
NED1983018,48,23,20,39
NED1984036,48,23,31,84
HAM1980043,49,23,1,10
HAM1981064,49,23,140,434
NED1986070,49,23,71,107
HAM1979026,50,23,3,6
HAM1982084,50,23,39,369
NED1983017,50,23,63,128
NED1983018,50,23,10,14
NED1984036,50,23,7,100
NED1986070,50,23,7,9
HAM1981064,51,23,1,2
HAM1982084,51,23,52,99
NED1984036,51,23,0,5
NED1986070,51,23,72,85
HAM1980043,52,23,2,13
HAM1982084,52,23,46,148
NED1983018,52,23,0,3
NED1986070,52,23,34,41
HAM1979026,53,23,1,6
HAM1980043,53,23,11,52
NED1983018,53,23,1,1
NED1986070,53,23,4,4
HAM1979026,54,23,1,6
HAM1979027,54,23,45,44
HAM1981064,54,23,0,1
HAM1982084,54,23,0,4
NED1983018,54,23,15,19
HAM1979026,55,23,770,2710
HAM1980042,55,23,6,20
HAM1980043,55,23,20,59
HAM1981064,55,23,10,42
HAM1981065,55,23,3,9
HAM1982084,55,23,1,36
NED1983018,55,23,19,23
HAM1980042,56,23,0,2
HAM1980043,56,23,12,57
HAM1981065,56,23,4,10
HAM1982084,56,23,9,132
HAM1979026,57,23,127,216
HAM1980042,57,23,13,23
HAM1980043,57,23,24,50
HAM1981064,57,23,6,29
HAM1982084,57,23,18,224
NED1984036,57,23,0,1
HAM1979026,58,23,62,88
HAM1980043,58,23,87,138
HAM1981064,58,23,100,174
HAM1982084,58,23,18,71
NED1983017,58,23,553,2042
NED1984036,58,23,34,400
HAM1979026,59,23,68,87
HAM1979027,59,23,3,5
HAM1980043,59,23,27,37
HAM1982084,59,23,48,425
NED1983018,59,23,3,18
HAM1979026,60,23,100,212
HAM1980043,60,23,174,414
HAM1981064,60,23,489,820
HAM1981065,60,23,554,734
HAM1982084,60,23,53,65
NED1983018,60,23,3,4
NED1984036,60,23,19,256
NED1984037,60,23,22,36
HAM1979027,61,23,23,30
HAM1980043,61,23,14,36
HAM1981064,61,23,74,98
HAM1982084,61,23,2,122
NED1983017,61,23,52,295
NED1983018,61,23,5,7
NED1984036,61,23,1,21
NED1984037,61,23,6,11
HAM1979026,62,23,7,11
HAM1979027,62,23,14,17
HAM1980043,62,23,527,1805
HAM1981064,62,23,186,300
HAM1982084,62,23,28,61
NED1983018,62,23,0,1
NED1984036,62,23,1,21
NED1984037,62,23,2,4
HAM1980042,63,23,261,510
HAM1980043,63,23,21,77
HAM1981065,63,23,404,907
HAM1982084,63,23,35,194
HAM1982085,63,23,41,50
NED1983017,63,23,8,115
NED1983018,63,23,6,7
NED1984037,63,23,1,18
HAM1979026,64,23,5,33
HAM1979027,64,23,169,311
HAM1981064,64,23,5,17
HAM1981065,64,23,693,1746
HAM1982085,64,23,0,22
NED1983017,64,23,1,12
NED1983018,64,23,3,4
NED1984037,64,23,0,1
HAM1979026,65,23,5,40
HAM1979027,65,23,23,28
HAM1980042,65,23,18,111
HAM1981065,65,23,3,6
NED1983017,65,23,53,418
NED1983018,65,23,1,3
NED1984037,65,23,172,302
NED1986070,65,23,44,89
HAM1980042,66,23,1,4
HAM1982085,66,23,1,5
NED1983017,66,23,54,116
NED1984037,66,23,15,18
NED1986070,66,23,6,13
HAM1980042,67,23,6,22
HAM1982085,67,23,0,2
NED1983017,67,23,2,17
NED1984037,67,23,17,20
NED1986070,67,23,3,5
HAM1979027,68,23,6,9
HAM1980042,68,23,954,2333
HAM1982084,68,23,0,1
NED1983017,68,23,2,32
NED1983018,68,23,1,4
NED1984037,68,23,6,23
HAM1980042,69,23,9,26
HAM1982084,69,23,0,4
HAM1982085,69,23,0,1
NED1983017,69,23,5,21
NED1983018,69,23,0,1
NED1984037,69,23,1,15
NED1986070,69,23,1,1
HAM1980042,70,23,381,1214
HAM1980043,70,23,2,5
HAM1981065,70,23,1,3
HAM1982084,70,23,1,24
HAM1982085,70,23,0,4
NED1983017,70,23,1,36
NED1984037,70,23,0,2
HAM1980043,71,23,0,1
HAM1982084,71,23,0,2
HAM1982085,71,23,0,2
NED1983017,71,23,19,102
HAM1981065,72,23,2,3
HAM1982084,72,23,1,5
HAM1982085,72,23,0,4
NED1984037,72,23,0,2
NED1986070,72,23,0,2
HAM1981065,73,23,0,2
HAM1982084,73,23,1,4
HAM1982085,73,23,0,4
HAM1982084,74,23,4,9
HAM1982085,74,23,0,11
NED1983017,74,23,0,3
NED1986070,74,23,0,3
NED1983017,75,23,21,175
NED1986070,75,23,88,231
HAM1982085,76,23,220,571
NED1986070,76,23,7,24
NED1983017,77,23,31,42
NED1986070,77,23,16,38
NED1983017,78,23,12,24
HAM1982085,79,23,0,7
NED1983017,79,23,1,36
NED1986070,79,23,0,2
HAM1982085,80,23,1,6
NED1983017,80,23,0,4
NED1986070,80,23,74,115
HAM1982085,81,23,0,14
NED1983017,81,23,0,17
NED1983018,81,23,23,312
NED1986070,81,23,9,11
NED1986070,82,23,0,1
NED1983017,83,23,3,9
NED1986070,83,23,26,32
NED1986070,84,23,48,63
NED1983017,85,23,0,12
NED1983018,85,23,1,3
NED1986070,85,23,37,81
NED1983017,86,23,46,205
NED1983018,86,23,102,288
NED1986070,86,23,4,5
NED1983017,87,23,0,4
NED1983018,87,23,39,163
NED1986070,87,23,47,118
NED1983018,88,23,3,13
NED1986070,88,23,9,29
NED1983017,89,23,23,102
NED1983018,89,23,2,3
NED1986070,89,23,2,4
NED1986070,90,23,0,1
NED1983018,91,23,1,2
NED1986070,91,23,3,10
NED1983017,92,23,1,7
HAM1982085,63,28,0,1
HAM1979026,1,30,6,1
HAM1980043,2,30,49,6
HAM1981065,2,30,3,2
HAM1979026,3,30,2,1
HAM1980042,3,30,19,5
HAM1981065,3,30,7,3
HAM1982085,3,30,15,2
NED1984037,3,30,5,2
HAM1980043,4,30,3,1
HAM1981065,4,30,9,2
NED1984037,4,30,5,1
HAM1978009,5,30,2,1
HAM1979027,5,30,6,1
HAM1981064,5,30,13,1
HAM1979026,6,30,2,1
HAM1980042,7,30,8,2
NED1984036,7,30,6,1
HAM1980043,8,30,4,1
HAM1981064,8,30,11,2
HAM1978009,9,30,4,1
HAM1979027,9,30,2,1
HAM1981065,9,30,2,1
HAM1982085,9,30,2,1
HAM1978009,10,30,6,3
HAM1982084,10,30,40,1
HAM1982085,10,30,0,1
HAM1978009,11,30,6,4
HAM1979026,11,30,5,5
HAM1982084,11,30,2,1
NED1983017,11,30,1,1
HAM1979027,12,30,3,1
HAM1982085,12,30,14,2
NED1984036,12,30,13,1
NED1986070,12,30,6,3
HAM1978009,13,30,24,1
HAM1979027,13,30,4,2
HAM1980042,13,30,3,1
HAM1980043,13,30,6,1
HAM1979026,14,30,11,5
HAM1979027,14,30,8,3
HAM1982084,14,30,2,1
HAM1978009,15,30,9,3
HAM1982084,15,30,6,2
HAM1978010,16,30,38,1
HAM1980043,16,30,1,1
HAM1981065,16,30,6,1
HAM1978010,17,30,4,1
HAM1979026,17,30,2,1
HAM1982085,17,30,12,1
HAM1978009,18,30,1,1
HAM1980043,18,30,8,2
HAM1981065,18,30,8,2
HAM1978009,19,30,5,2
HAM1978010,19,30,19,2
HAM1980043,19,30,13,4
HAM1981065,19,30,5,2
NED1983018,19,30,2,1
HAM1980042,20,30,2,1
HAM1978009,21,30,4,2
HAM1979026,21,30,3,1
HAM1979027,21,30,5,2
HAM1978010,22,30,3,1
HAM1979026,22,30,5,4
HAM1979027,22,30,0,1
HAM1982085,22,30,0,1
NED1986070,22,30,5,1
HAM1981065,23,30,2,1
HAM1978009,24,30,19,4
HAM1980042,24,30,1,2
HAM1982084,24,30,4,2
HAM1979027,25,30,4,1
HAM1980042,25,30,7,2
NED1983017,25,30,1,1
HAM1978009,26,30,10,6
HAM1980042,26,30,6,1
NED1986070,26,30,4,1
HAM1978009,27,30,3,1
HAM1980042,27,30,24,6
HAM1982084,27,30,1,1
HAM1982085,27,30,3,1
NED1983018,27,30,13,3
HAM1982085,28,30,3,1
HAM1981065,29,30,4,2
NED1984037,29,30,1,1
HAM1978009,30,30,8,2
HAM1979026,30,30,5,1
HAM1979027,30,30,1,1
HAM1981065,30,30,2,2
NED1984037,30,30,7,1
HAM1978009,31,30,5,2
HAM1978010,31,30,8,2
HAM1980042,31,30,4,1
HAM1980043,31,30,16,2
NED1983018,31,30,6,2
NED1984037,31,30,1,1
HAM1978010,32,30,15,11
HAM1979027,32,30,2,2
HAM1980042,32,30,4,1
NED1983017,32,30,9,2
HAM1979026,33,30,6,2
HAM1979027,33,30,2,1
HAM1980042,33,30,7,5
HAM1980043,33,30,1,1
HAM1981064,33,30,4,1
HAM1980042,34,30,23,12
HAM1980043,34,30,3,2
HAM1981064,34,30,13,3
HAM1981065,34,30,12,5
HAM1982084,34,30,15,3
NED1986070,34,30,1,1
HAM1979027,35,30,6,1
HAM1980042,35,30,1,1
HAM1980043,35,30,7,2
HAM1981064,35,30,2,2
HAM1982084,35,30,29,4
NED1983017,35,30,1,1
NED1986070,35,30,2,1
HAM1978010,36,30,7,1
HAM1979027,36,30,3,1
HAM1980042,36,30,8,5
HAM1980042,37,30,2,3
HAM1980043,37,30,1,1
HAM1981064,37,30,8,1
HAM1982085,38,30,15,1
NED1983017,38,30,35,1
NED1986070,38,30,1,1
HAM1979026,39,30,14,4
HAM1979027,39,30,1,1
HAM1980043,39,30,2,1
HAM1981064,39,30,31,1
HAM1982085,39,30,4,1
NED1983018,39,30,3,5
NED1986070,39,30,3,4
HAM1982084,41,30,8,3
HAM1982085,41,30,13,1
HAM1979027,42,30,4,3
HAM1981064,42,30,4,1
HAM1982085,42,30,15,1
HAM1978009,43,30,13,1
